label,thread,symbol,inclusive_samples,inclusive_percent,total_samples,window_seconds
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_4deec0,396,2.6981,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_4ebfd0,386,2.63,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?updateGpuProgramParameters@SceneManager@Ogre@@MAEXPBVPass@2@@Z+0x62,373,2.5414,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_678cd0,370,2.521,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_44e880,365,2.4869,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_populateLightList@SceneManager@Ogre@@UAEXABVVector3@2@MAAV?$HashedVector@PAVLight@Ogre@@@2@I@Z+0x140,355,2.4188,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_679d70,351,2.3915,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_6855e0,335,2.2825,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?updateGpuProgramParameters@SceneManager@Ogre@@MAEXPBVPass@2@@Z+0x8b,332,2.262,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!__output_l+0x328,329,2.2416,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::RebuildAndSubmitGenericChunkBatch+0x1015,328,2.2348,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?updateGpuProgramParameters@SceneManager@Ogre@@MAEXPBVPass@2@@Z+0xdd,319,2.1735,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_617fa0,305,2.0781,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?acceptVisitor@QueuedRenderableCollection@Ogre@@QBEXPAVQueuedRenderableVisitor@2@W4OrganisationMode@12@@Z+0xec,302,2.0576,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?renderBasicQueueGroupObjects@SceneManager@Ogre@@MAEXPAVRenderQueueGroup@2@W4OrganisationMode@QueuedRenderableCollection@2@@Z+0xc1,302,2.0576,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?acceptVisitorDescending@QueuedRenderableCollection@Ogre@@IBEXPAVQueuedRenderableVisitor@2@@Z+0x1b,301,2.0508,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlAnsiCharToUnicodeChar@4+0x36,294,2.0031,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_679ac0,291,1.9827,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_67b9d0,282,1.9214,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_592f00,281,1.9146,14677,20.008
fourteam_ai_prefix,31736,RenderSystem_Direct3D11.dll!?bindGpuProgramParameters@D3D11RenderSystem@Ogre@@UAEXW4GpuProgramType@2@V?$SharedPtr@VGpuProgramParameters@Ogre@@@2@G@Z+0x16a,274,1.8669,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::AutoSaveWorldUpdateRenderQueueHook+0x16,267,1.8192,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_ZwQueryVirtualMemory@24+0xc,267,1.8192,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!__std_fs_get_stats+0x9e,263,1.7919,14677,20.008
fourteam_ai_prefix,31736,KERNELBASE.dll!GetFileAttributesExW+0x13,263,1.7919,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_4ab380,263,1.7919,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_463fc0,259,1.7647,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_4933e0,257,1.751,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_ZwQueryFullAttributesFile@8+0xc,256,1.7442,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_updateRenderQueue@Entity@Ogre@@UAEXPAVRenderQueue@2@@Z+0x1ed,242,1.6488,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?visit@SceneMgrQueuedRenderableVisitor@SceneManager@Ogre@@UAEXPAURenderablePass@3@@Z+0x63,232,1.5807,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_68d2f0,227,1.5466,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::TickChunkProxyDebug+0x7a,222,1.5126,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_updateAutoParams@Pass@Ogre@@QBEXPBVAutoParamDataSource@2@G@Z+0x103,220,1.4989,14677,20.008
fourteam_ai_prefix,31736,RenderSystem_Direct3D11.dll!?getConstantBuffer@D3D11HLSLProgram@Ogre@@QAEPAUID3D11Buffer@@V?$SharedPtr@VGpuProgramParameters@Ogre@@@2@G@Z+0x9a,215,1.4649,14677,20.008
fourteam_ai_prefix,31736,RenderSystem_Direct3D11.dll!?bindGpuProgramParameters@D3D11RenderSystem@Ogre@@UAEXW4GpuProgramType@2@V?$SharedPtr@VGpuProgramParameters@Ogre@@@2@G@Z+0x90,214,1.4581,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_583520,213,1.4513,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_5d5930,212,1.4444,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_583500,205,1.3967,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_497aa0,202,1.3763,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_67a4a0,196,1.3354,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_updateAllRenderTargets@Root@Ogre@@QAE_NXZ+0x2b,196,1.3354,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?getConstantDefinition@GpuProgramParameters@Ogre@@QBEABUGpuConstantDefinition@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z+0xcf,195,1.3286,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::GetGameObjectActualTeam+0x42,193,1.315,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_463240,193,1.315,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_swapAllRenderTargetBuffers@RenderSystem@Ogre@@UAEXXZ+0x3a,193,1.315,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_605f70,192,1.3082,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!std::filesystem::exists+0x3e,189,1.2877,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::AutoSaveTick+0x10b,189,1.2877,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::TargetReticlePopupRecentHitGetterHook+0x3c,188,1.2809,14677,20.008
fourteam_ai_prefix,31736,RenderSystem_Direct3D11.dll!?swapBuffers@D3D11RenderWindowSwapChainBased@Ogre@@UAEXXZ+0x251,184,1.2537,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?isInLightRange@Light@Ogre@@QBE_NABVSphere@2@@Z+0x159,180,1.2264,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_678950,176,1.1992,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlAnsiCharToUnicodeChar@4+0x19,176,1.1992,14677,20.008
fourteam_ai_prefix,31736,dxgi.dll!DXGIGetDebugInterface1+0xa584,174,1.1855,14677,20.008
fourteam_ai_prefix,31736,dxgi.dll!CompatString+0x20eb,174,1.1855,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?renderVisibleObjectsDefaultSequence@SceneManager@Ogre@@MAEXXZ+0xbf,171,1.1651,14677,20.008
fourteam_ai_prefix,31736,RenderSystem_Direct3D11.dll!?_render@D3D11RenderSystem@Ogre@@UAEXABVRenderOperation@2@@Z+0x1622,171,1.1651,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?fireRenderQueueStarted@SceneManager@Ogre@@MAE_NEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z+0x41,170,1.1583,14677,20.008
fourteam_ai_prefix,31736,RenderSystem_Direct3D11.dll!?setVertexDeclaration@D3D11RenderSystem@Ogre@@QAEXPAVVertexDeclaration@2@PAVVertexBufferBinding@2@@Z+0x14,167,1.1378,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?_renderScene@SceneManager@Ogre@@UAEXPAVCamera@2@PAVViewport@2@_N@Z+0x20a,166,1.131,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_593200,163,1.1106,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_458d70,161,1.097,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::TrackChunkProxyDebugEntry+0x6ff,159,1.0833,14677,20.008
fourteam_ai_prefix,31736,WINMM.dll@6e1d0000!BZROpenShim::`anonymous namespace'::UpdateChunkProxySlotPosition+0x725,157,1.0697,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_43fb30,156,1.0629,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_493e60,156,1.0629,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlMultiByteToUnicodeN@20+0x21,155,1.0561,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_5840e0,151,1.0288,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!__woutput_l+0x8a1,147,1.0016,14677,20.008
fourteam_ai_prefix,31736,ntdll.dll!_RtlAllocateHeap@12+0xa9,146,0.9948,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_687340,143,0.9743,14677,20.008
fourteam_ai_prefix,31736,OgreMain.dll!?angleBetween@Vector3@Ogre@@QBE?AVRadian@2@ABV12@@Z+0xdd,143,0.9743,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_67a630,141,0.9607,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_663800,140,0.9539,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_480470,139,0.9471,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_493330,136,0.9266,14677,20.008
fourteam_ai_prefix,31736,dxgi.dll!CompatString+0x3176,136,0.9266,14677,20.008
fourteam_ai_prefix,31736,battlezone98redux.exe!sub_454cf0,134,0.913,14677,20.008
