legacy_va,legacy_name,legacy_namespace,target_rva,target_va,target_name,similarity,significance
0x410fcf,Matches,DemoMissionClass,0x428260,0x828260,FUN_00828260,0.5686,31.96
0x45f814,Deploy,Global,0x1ccd00,0x5ccd00,FUN_005ccd00,1.0000,36.27
0x45f814,Deploy,Global,0x1ccc90,0x5ccc90,FUN_005ccc90,1.0000,36.27
0x45f814,Deploy,Global,0x1caf20,0x5caf20,FUN_005caf20,1.0000,36.27
0x45f814,Deploy,Global,0x1ccdd0,0x5ccdd0,FUN_005ccdd0,0.7812,27.83
0x45f814,Deploy,Global,0x1ccd70,0x5ccd70,FUN_005ccd70,0.7812,27.83
0x504354,Device_Graphic_Close,Global,0x37450,0x437450,FUN_00437450,0.7252,13.10
0x504354,Device_Graphic_Close,Global,0x37500,0x437500,FUN_00437500,0.6619,11.83
0x504354,Device_Graphic_Close,Global,0xc9990,0x4c9990,FUN_004c9990,0.5974,11.74
0x504354,Device_Graphic_Close,Global,0x22e780,0x62e780,FUN_0062e780,0.6172,10.87
0x504354,Device_Graphic_Close,Global,0x22de40,0x62de40,FUN_0062de40,0.5790,9.50
0x52d742,Dispenser,Dispenser,0x1c4050,0x5c4050,GetControlUnknown,0.5555,10.30
0x52d7cb,Simulate,Dispenser,0xb5da0,0x4b5da0,FUN_004b5da0,0.6275,104.00
0x52d6fa,Trigger,Dispenser,0x1dfb50,0x5dfb50,FUN_005dfb50,0.6286,10.23
0x52d6fa,Trigger,Dispenser,0x8ef70,0x48ef70,FUN_0048ef70,0.6286,10.23
0x52d6fa,Trigger,Dispenser,0xb5d30,0x4b5d30,FUN_004b5d30,0.6286,10.23
0x52d6fa,Trigger,Dispenser,0xf7ef0,0x4f7ef0,FUN_004f7ef0,0.6286,10.23
0x52d6fa,Trigger,Dispenser,0x181e40,0x581e40,FUN_00581e40,0.6286,10.23
0x52d784,`scalar_deleting_destructor',Dispenser,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x52d784,`scalar_deleting_destructor',Dispenser,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x52d784,`scalar_deleting_destructor',Dispenser,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x52d784,`scalar_deleting_destructor',Dispenser,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x52d784,`scalar_deleting_destructor',Dispenser,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x52d9f3,Build,DispenserClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73
0x52d9f3,Build,DispenserClass,0x43d8ce,0x83d8ce,Facet_Register,0.5218,11.33
0x52d9f3,Build,DispenserClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5369,10.95
0x52d9f3,Build,DispenserClass,0x1c5870,0x5c5870,FUN_005c5870,0.5177,10.45
0x52d9f3,Build,DispenserClass,0x9b2d0,0x49b2d0,FUN_0049b2d0,0.5005,10.00
0x52d6af,BuildClass,DispenserClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5131,11.20
0x52d6af,BuildClass,DispenserClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5464,10.94
0x52d5e5,DispenserClass,DispenserClass,0xe92f0,0x4e92f0,FUN_004e92f0,0.7843,15.55
0x52d5e5,DispenserClass,DispenserClass,0x213310,0x613310,FUN_00613310,0.7843,15.55
0x52d5e5,DispenserClass,DispenserClass,0x6d280,0x46d280,FUN_0046d280,0.7843,15.55
0x52d5e5,DispenserClass,DispenserClass,0xb5910,0x4b5910,FUN_004b5910,0.7843,15.55
0x52d5e5,DispenserClass,DispenserClass,0x3ccb70,0x7ccb70,FUN_007ccb70,0.7346,14.68
0x52d720,`scalar_deleting_destructor',DispenserClass,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x52d720,`scalar_deleting_destructor',DispenserClass,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x52d720,`scalar_deleting_destructor',DispenserClass,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x52d720,`scalar_deleting_destructor',DispenserClass,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x52d720,`scalar_deleting_destructor',DispenserClass,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x4c7670,PrintValue,DisplayInterface,0xb6fa0,0x4b6fa0,FUN_004b6fa0,0.5874,12.30
0x4c76db,PrintValue,DisplayInterface,0xb6fa0,0x4b6fa0,FUN_004b6fa0,0.5148,9.86
0x4c7741,PrintValue,DisplayInterface,0xb6fa0,0x4b6fa0,FUN_004b6fa0,0.5148,9.86
0x4c77a8,PrintValue,DisplayInterface,0xb6fa0,0x4b6fa0,FUN_004b6fa0,0.5445,11.90
0x4c77a8,PrintValue,DisplayInterface,0xb7030,0x4b7030,FUN_004b7030,0.5022,10.02
0x4c8e76,`scalar_deleting_destructor',DisplayInterface,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x4c8e76,`scalar_deleting_destructor',DisplayInterface,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x4c8e76,`scalar_deleting_destructor',DisplayInterface,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x4c8e76,`scalar_deleting_destructor',DisplayInterface,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x4c8e76,`scalar_deleting_destructor',DisplayInterface,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x4dd1b9,DisplayMessage,Global,0x3d6370,0x7d6370,FUN_007d6370,0.5661,19.81
0x4dd1b9,DisplayMessage,Global,0x433372,0x833372,FUN_00833372,0.5152,16.17
0x405d1e,Dist2DSq,Global,0x62160,0x462160,FUN_00462160,0.5028,11.43
0x44ef20,DistToCellRegion,Global,0x190340,0x590340,FUN_00590340,0.5953,13.69
0x44ef20,DistToCellRegion,Global,0x66de0,0x466de0,FUN_00466de0,0.5444,11.72
0x407c68,DistToOffBlocked,Global,0x2f69d0,0x6f69d0,FUN_006f69d0,0.5284,16.92
0x407c68,DistToOffBlocked,Global,0x22f2d0,0x62f2d0,FUN_0062f2d0,0.5348,16.91
0x407c68,DistToOffBlocked,Global,0xdbaf0,0x4dbaf0,FUN_004dbaf0,0.5432,16.60
0x407c68,DistToOffBlocked,Global,0x2ba840,0x6ba840,FUN_006ba840,0.5535,15.79
0x407c68,DistToOffBlocked,Global,0x16d6a0,0x56d6a0,FUN_0056d6a0,0.5748,15.12
0x407ca3,DistToOnBlocked,Global,0x2f69d0,0x6f69d0,FUN_006f69d0,0.5284,16.92
0x407ca3,DistToOnBlocked,Global,0x22f2d0,0x62f2d0,FUN_0062f2d0,0.5348,16.91
0x407ca3,DistToOnBlocked,Global,0xdbaf0,0x4dbaf0,FUN_004dbaf0,0.5432,16.60
0x407ca3,DistToOnBlocked,Global,0x2ba840,0x6ba840,FUN_006ba840,0.5535,15.79
0x407ca3,DistToOnBlocked,Global,0x16d6a0,0x56d6a0,FUN_0056d6a0,0.5748,15.12
0x41bca1,Distance2DSquared,Global,0x100cd0,0x500cd0,FUN_00500cd0,0.5081,15.85
0x41bca1,Distance2DSquared,Global,0x100d50,0x500d50,FUN_00500d50,0.5081,15.85
0x41bce2,Distance3D,Global,0x100cd0,0x500cd0,FUN_00500cd0,0.6185,20.60
0x41bce2,Distance3D,Global,0x100d50,0x500d50,FUN_00500d50,0.6185,20.60
0x41bd2c,Distance3DSquared,Global,0x100cd0,0x500cd0,FUN_00500cd0,0.6185,20.60
0x41bd2c,Distance3DSquared,Global,0x100d50,0x500d50,FUN_00500d50,0.6185,20.60
0x48f59a,Cleanup,DistributedObject,0x388f40,0x788f40,FUN_00788f40,0.7356,12.03
0x48ed50,DistributedObject,DistributedObject,0xb7950,0x4b7950,FUN_004b7950,0.5807,16.79
0x48ed50,DistributedObject,DistributedObject,0x1491b0,0x5491b0,FUN_005491b0,0.6569,15.21
0x48ed50,DistributedObject,DistributedObject,0xb1ec0,0x4b1ec0,FUN_004b1ec0,0.6212,14.18
0x48ed50,DistributedObject,DistributedObject,0x1f9350,0x5f9350,FUN_005f9350,0.5858,13.99
0x48ed50,DistributedObject,DistributedObject,0x15cf50,0x55cf50,FUN_0055cf50,0.6247,13.20
0x48ff56,Explode,DistributedObject,0xb9890,0x4b9890,FUN_004b9890,0.7746,45.37
0x48a30e,GetRank,DistributedObject,0xbacd0,0x4bacd0,FUN_004bacd0,0.6689,14.75
0x48a30e,GetRank,DistributedObject,0x1ab260,0x5ab260,FUN_005ab260,0.6689,14.75
0x48ebaf,GlobalSetLocal,DistributedObject,0xb9bd0,0x4b9bd0,FUN_004b9bd0,0.7844,22.26
0x48ebe1,GlobalSetRemote,DistributedObject,0xb9c30,0x4b9c30,FUN_004b9c30,0.5131,9.59
0x48a1af,PermStateChanged,DistributedObject,0xb9750,0x4b9750,FUN_004b9750,0.8986,29.32
0x48a1af,PermStateChanged,DistributedObject,0x1ab260,0x5ab260,FUN_005ab260,0.6288,13.05
0x48a144,PermStateRead,DistributedObject,0xb7e60,0x4b7e60,FUN_004b7e60,0.7147,31.14
0x48d307,ReceiveDamage,DistributedObject,0xb9c80,0x4b9c80,FUN_004b9c80,0.5926,31.38
0x48a281,RecordDeath,DistributedObject,0x2796d0,0x6796d0,FUN_006796d0,0.7022,12.26
0x48ffb7,RemoteDelete,DistributedObject,0xb9940,0x4b9940,FUN_004b9940,0.5204,36.98
0x490328,Remove,DistributedObject,0xb7ab0,0x4b7ab0,FUN_004b7ab0,0.6178,15.49
0x48a0d4,SendCommand,DistributedObject,0xb7b00,0x4b7b00,FUN_004b7b00,0.5414,20.15
0x48f80b,SetLocal,DistributedObject,0xb8460,0x4b8460,FUN_004b8460,0.6544,50.03
0x4901cc,DistributedObject_ReadPermState,Global,0xb77a0,0x4b77a0,FUN_004b77a0,0.5103,13.54
0x48dcbf,DistributedObject_ReceiveDamage,Global,0xb9c80,0x4b9c80,FUN_004b9c80,0.5926,31.38
0x470f75,DoAudioFixedLoc,Global,0x37720,0x437720,FUN_00437720,0.8229,40.65
0x470f75,DoAudioFixedLoc,Global,0x376c0,0x4376c0,FUN_004376c0,0.5305,18.30
0x470f22,DoAudioLooping,Global,0x376c0,0x4376c0,FUN_004376c0,0.5973,20.06
0x470f22,DoAudioLooping,Global,0x37720,0x437720,FUN_00437720,0.5054,17.87
0x470e96,DoAudioNew,Global,0x376c0,0x4376c0,FUN_004376c0,0.7770,27.74
0x470e96,DoAudioNew,Global,0x37720,0x437720,FUN_00437720,0.5340,18.54
0x470ed2,DoAudioPriority,Global,0x376c0,0x4376c0,FUN_004376c0,0.5973,20.06
0x470ed2,DoAudioPriority,Global,0x37720,0x437720,FUN_00437720,0.5054,17.87
0x41bb2e,DotProduct,Global,0x100cd0,0x500cd0,FUN_00500cd0,0.5853,19.04
0x41bb2e,DotProduct,Global,0x100d50,0x500d50,FUN_00500d50,0.5853,19.04
0x40498e,Dot_Product,Global,0x3c550,0x43c550,FUN_0043c550,0.5392,10.28
0x40498e,Dot_Product,Global,0x62160,0x462160,FUN_00462160,0.5056,10.25
0x4c8fc3,DrawHorizontalGauge,Global,0xc0000,0x4c0000,FUN_004c0000,0.5719,27.35
0x44efe0,DrawStrip,Global,0x190bf0,0x590bf0,FUN_00590bf0,0.5048,12.28
0x418b2f,Dropoff,Global,0x1049b0,0x5049b0,FUN_005049b0,1.0000,39.48
0x418b2f,Dropoff,Global,0x1045d0,0x5045d0,FUN_005045d0,0.6851,27.91
0x418b2f,Dropoff,Global,0x1044a0,0x5044a0,FUN_005044a0,0.5916,24.19
0x418b2f,Dropoff,Global,0x104ad0,0x504ad0,FUN_00504ad0,0.5837,21.89
0x418b2f,Dropoff,Global,0x107720,0x507720,FUN_00507720,0.5324,18.97
0x46007d,Dropoff,Global,0x1cc2e0,0x5cc2e0,FUN_005cc2e0,0.5866,25.24
0x46014f,Dropoff,Global,0x1cd1d0,0x5cd1d0,FUN_005cd1d0,0.5032,17.49
0x460236,Dropoff,Global,0x1cc5f0,0x5cc5f0,FUN_005cc5f0,0.6804,18.11
0x460236,Dropoff,Global,0x1cb790,0x5cb790,FUN_005cb790,0.6595,17.62
0x4af7e6,Init,DropoffFeature,0x3bd20,0x43bd20,FUN_0043bd20,0.5046,8.67
0x5bd314,DumpBlock,Global,0x431758,0x831758,FUN_00831758,1.0000,22.77
0x5bd314,DumpBlock,Global,0x1f7c70,0x5f7c70,FUN_005f7c70,0.5310,11.64
0x5bd314,DumpBlock,Global,0x2ab540,0x6ab540,Decwref,0.5052,11.45
0x5bd314,DumpBlock,Global,0x267090,0x667090,Decwref,0.5052,11.45
0x5bd314,DumpBlock,Global,0x43eb20,0x83eb20,FUN_0083eb20,0.5173,8.80
0x5bd3d0,DumpConstants,Global,0x431798,0x831798,FUN_00831798,0.9631,77.88
0x5bd46e,DumpDebug,Global,0x431856,0x831856,FUN_00831856,0.7123,54.83
0x5bd5b8,DumpHeader,Global,0x431a2e,0x831a2e,FUN_00831a2e,0.5640,7.00
0x5bd388,DumpString,Global,0x4319de,0x8319de,FUN_008319de,0.9301,26.21
0x55237c,DupString,Global,0x2995a0,0x6995a0,FUN_006995a0,0.5209,21.43
0x55237c,DupString,Global,0x299400,0x699400,FUN_00699400,0.5082,20.80
0x55237c,DupString,Global,0x2f1af0,0x6f1af0,FUN_006f1af0,0.5247,20.67
0x55237c,DupString,Global,0x307f0,0x4307f0,FUN_004307f0,0.5650,13.74
0x55237c,DupString,Global,0x2be280,0x6be280,length,0.5309,11.78
0x49c347,AddDust,DustEffect,0xc0930,0x4c0930,FUN_004c0930,0.6433,41.66
0x49c347,AddDust,DustEffect,0x910c0,0x4910c0,FUN_004910c0,0.5887,27.57
0x4c9083,Simulate,DustEffect,0xc0410,0x4c0410,FUN_004c0410,0.5383,40.32
0x4c973a,PostRun,EarthQuake,0xc0ca0,0x4c0ca0,FUN_004c0ca0,1.0000,19.90
0x4c973a,PostRun,EarthQuake,0xc0c40,0x4c0c40,FUN_004c0c40,0.5829,10.86
0x4c973a,PostRun,EarthQuake,0x218b70,0x618b70,FUN_00618b70,0.5295,10.16
0x4c973a,PostRun,EarthQuake,0x42c0b0,0x82c0b0,FUN_0082c0b0,0.5634,9.63
0x4c973a,PostRun,EarthQuake,0x25f0c0,0x65f0c0,FUN_0065f0c0,0.5999,9.32
0x4c966e,StartQuake,EarthQuake,0x33d480,0x73d480,FUN_0073d480,0.5423,12.21
0x4c966e,StartQuake,EarthQuake,0xc0bb0,0x4c0bb0,FUN_004c0bb0,0.5629,11.75
0x4c971b,StopQuake,EarthQuake,0xc0ca0,0x4c0ca0,FUN_004c0ca0,1.0000,19.90
0x4c971b,StopQuake,EarthQuake,0xc0c40,0x4c0c40,FUN_004c0c40,0.5829,10.86
0x4c971b,StopQuake,EarthQuake,0x218b70,0x618b70,FUN_00618b70,0.5295,10.16
0x4c971b,StopQuake,EarthQuake,0x42c0b0,0x82c0b0,FUN_0082c0b0,0.5634,9.63
0x4c971b,StopQuake,EarthQuake,0x25f0c0,0x65f0c0,FUN_0065f0c0,0.5999,9.32
0x4c96e2,UpdateQuake,EarthQuake,0xc0c40,0x4c0c40,FUN_004c0c40,0.6093,14.75
0x4c96e2,UpdateQuake,EarthQuake,0xc0ca0,0x4c0ca0,FUN_004c0ca0,0.5287,9.86
0x4ccb17,Cleanup,EditTerrain,0x298be0,0x698be0,~exception,0.5244,10.38
0x4ccb17,Cleanup,EditTerrain,0x9ee10,0x49ee10,FUN_0049ee10,0.5339,10.38
0x4ccb17,Cleanup,EditTerrain,0x9e230,0x49e230,FUN_0049e230,0.5291,10.24
0x4ccb17,Cleanup,EditTerrain,0x20fa0,0x420fa0,FUN_00420fa0,0.5651,9.93
0x4ccb17,Cleanup,EditTerrain,0x3d3da0,0x7d3da0,FUN_007d3da0,0.5651,9.93
0x4cce4c,CmdAddBell,EditTerrain,0xc49a0,0x4c49a0,FUN_004c49a0,0.5681,62.59
0x4cce4c,CmdAddBell,EditTerrain,0xc4bc0,0x4c4bc0,FUN_004c4bc0,0.5557,62.19
0x4ccca7,CmdSetBell,EditTerrain,0xc49a0,0x4c49a0,FUN_004c49a0,0.5681,62.59
0x4ccca7,CmdSetBell,EditTerrain,0xc4bc0,0x4c4bc0,FUN_004c4bc0,0.5557,62.19
0x4ccc8c,CreateWorldMap,EditTerrain,0xc1c10,0x4c1c10,FUN_004c1c10,0.6897,11.78
0x4ccc8c,CreateWorldMap,EditTerrain,0x43a00,0x443a00,FUN_00443a00,0.6110,11.26
0x4ccc8c,CreateWorldMap,EditTerrain,0x1f7cc0,0x5f7cc0,FUN_005f7cc0,0.6377,10.64
0x4ccc8c,CreateWorldMap,EditTerrain,0x346610,0x746610,FUN_00746610,0.6377,10.64
0x4ccc8c,CreateWorldMap,EditTerrain,0x1ae610,0x5ae610,FUN_005ae610,0.5819,10.43
0x4c9cab,MoveCamera,EditTerrain,0xc6760,0x4c6760,FUN_004c6760,0.5261,65.58
0x4ccb86,PostLoad,EditTerrain,0xc18a0,0x4c18a0,FUN_004c18a0,0.5066,23.85
0x4cc356,ProcessWorldMap,EditTerrain,0xc64f0,0x4c64f0,FUN_004c64f0,0.6826,75.50
0x4ca27b,PushUndoGrid,EditTerrain,0xc73b0,0x4c73b0,FUN_004c73b0,0.6931,38.15
0x4ca1f3,PushUndoTile,EditTerrain,0xc7250,0x4c7250,FUN_004c7250,0.5794,22.93
0x4ca0f4,ScreenToWorld,EditTerrain,0xc7010,0x4c7010,FUN_004c7010,0.7141,69.91
0x4ca021,SetTarget,EditTerrain,0x1704a0,0x5704a0,FUN_005704a0,1.0000,17.74
0x4ca021,SetTarget,EditTerrain,0x4b7d0,0x44b7d0,FUN_0044b7d0,1.0000,17.74
0x4ca021,SetTarget,EditTerrain,0xfef90,0x4fef90,FUN_004fef90,1.0000,17.74
0x4ca021,SetTarget,EditTerrain,0xfef30,0x4fef30,FUN_004fef30,1.0000,17.74
0x4ca021,SetTarget,EditTerrain,0xc6eb0,0x4c6eb0,FUN_004c6eb0,1.0000,17.74
0x4ca442,UpdateStatusLine,EditTerrain,0xc83e0,0x4c83e0,FUN_004c83e0,0.6560,28.19
0x4c9945,`scalar_deleting_destructor',EditTerrain,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x4c9945,`scalar_deleting_destructor',EditTerrain,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x4c9945,`scalar_deleting_destructor',EditTerrain,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x4c9945,`scalar_deleting_destructor',EditTerrain,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x4c9945,`scalar_deleting_destructor',EditTerrain,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x4cd00d,EditTerrain_Enter,Global,0xc82d0,0x4c82d0,FUN_004c82d0,0.9614,18.60
0x4ca3a7,EditTerrain_Exit,Global,0xc8310,0x4c8310,FUN_004c8310,0.9762,28.01
0x4ca370,EditTerrain_GetCameraMatrix,Global,0x27a800,0x67a800,FUN_0067a800,0.5922,15.00
0x4ca370,EditTerrain_GetCameraMatrix,Global,0xdeaa0,0x4deaa0,FUN_004deaa0,0.5148,14.49
0x4ca370,EditTerrain_GetCameraMatrix,Global,0x184de0,0x584de0,FUN_00584de0,0.5148,14.49
0x4ca370,EditTerrain_GetCameraMatrix,Global,0x188bd0,0x588bd0,FUN_00588bd0,0.5302,14.40
0x4ca370,EditTerrain_GetCameraMatrix,Global,0xc8250,0x4c8250,FUN_004c8250,0.5302,14.40
0x460623,EjectPilot,Global,0x1ccd00,0x5ccd00,FUN_005ccd00,1.0000,36.27
0x460623,EjectPilot,Global,0x1ccc90,0x5ccc90,FUN_005ccc90,1.0000,36.27
0x460623,EjectPilot,Global,0x1caf20,0x5caf20,FUN_005caf20,1.0000,36.27
0x460623,EjectPilot,Global,0x1ccdd0,0x5ccdd0,FUN_005ccdd0,0.7812,27.83
0x460623,EjectPilot,Global,0x1ccd70,0x5ccd70,FUN_005ccd70,0.7812,27.83
0x403f0c,`scalar_deleting_destructor',EmptyMission,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x403f0c,`scalar_deleting_destructor',EmptyMission,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x403f0c,`scalar_deleting_destructor',EmptyMission,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x403f0c,`scalar_deleting_destructor',EmptyMission,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x403f0c,`scalar_deleting_destructor',EmptyMission,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x403e8e,Matches,EmptyMissionClass,0x61910,0x461910,FUN_00461910,0.9703,27.76
0x403e8e,Matches,EmptyMissionClass,0xf6640,0x4f6640,FUN_004f6640,0.6240,18.03
0x403e8e,Matches,EmptyMissionClass,0x16c0a0,0x56c0a0,FUN_0056c0a0,0.5684,16.82
0x403e8e,Matches,EmptyMissionClass,0x16ea40,0x56ea40,FUN_0056ea40,0.5684,16.82
0x527319,EndBWD2Write,Global,0x2e0f70,0x6e0f70,Reset,0.5335,9.72
0x4cd696,AddFlame,EngineFlame,0xc8800,0x4c8800,FUN_004c8800,0.6815,32.42
0x4cd6df,Control,EngineFlame,0x9c050,0x49c050,FUN_0049c050,0.9840,21.45
0x4cd6df,Control,EngineFlame,0xc95e0,0x4c95e0,FUN_004c95e0,0.9840,21.45
0x4cd6df,Control,EngineFlame,0x260910,0x660910,FUN_00660910,0.9840,21.45
0x4cda77,AddSplash,EngineSplash,0xc8800,0x4c8800,FUN_004c8800,0.6815,32.42
0x4e9f3c,Entity_Clean,Global,0x22c240,0x62c240,FUN_0062c240,0.6810,15.50
0x4e9f3c,Entity_Clean,Global,0x1b2e50,0x5b2e50,FUN_005b2e50,0.5253,12.68
0x4eba5b,Entity_WorldCircle,Global,0x22c8f0,0x62c8f0,FUN_0062c8f0,0.5096,9.14
0x4ea42d,Entity_WorldSphere,Global,0x299650,0x699650,FUN_00699650,0.5516,9.45
0x50ec95,Commit_Unit,Escort_Goal,0x431758,0x831758,FUN_00831758,0.5859,12.13
0x50ec95,Commit_Unit,Escort_Goal,0x1f7c70,0x5f7c70,FUN_005f7c70,0.5564,11.23
0x50ec95,Commit_Unit,Escort_Goal,0x297760,0x697760,FUN_00697760,0.5568,10.28
0x50ec95,Commit_Unit,Escort_Goal,0x43eb20,0x83eb20,FUN_0083eb20,0.5422,9.96
0x50ec95,Commit_Unit,Escort_Goal,0xc1c10,0x4c1c10,FUN_004c1c10,0.5378,9.59
0x50ec07,Compute_Matching_Value,Escort_Goal,0x2975e0,0x6975e0,FUN_006975e0,0.5038,25.68
0x50ebe0,Compute_Needed_Troop_Flow,Escort_Goal,0x297580,0x697580,FUN_00697580,0.8062,23.98
0x50ebe0,Compute_Needed_Troop_Flow,Escort_Goal,0x284c10,0x684c10,FUN_00684c10,0.5699,12.45
0x50ebe0,Compute_Needed_Troop_Flow,Escort_Goal,0x1d7830,0x5d7830,FUN_005d7830,0.5290,12.12
0x50ebe0,Compute_Needed_Troop_Flow,Escort_Goal,0x62400,0x462400,FUN_00462400,0.5545,9.83
0x50ebe0,Compute_Needed_Troop_Flow,Escort_Goal,0x1c4050,0x5c4050,GetControlUnknown,0.5286,8.22
0x50ec4b,Compute_Raw_Priority,Escort_Goal,0x2976a0,0x6976a0,FUN_006976a0,0.5569,17.90
0x50eaac,Escort_Goal,Escort_Goal,0x297340,0x697340,FUN_00697340,0.6650,15.93
0x50eaac,Escort_Goal,Escort_Goal,0x1edab0,0x5edab0,FUN_005edab0,0.5924,11.09
0x50eaac,Escort_Goal,Escort_Goal,0x111c50,0x511c50,FUN_00511c50,0.5046,9.19
0x50eaac,Escort_Goal,Escort_Goal,0x1f1dd0,0x5f1dd0,FUN_005f1dd0,0.5008,8.96
0x50eaac,Escort_Goal,Escort_Goal,0x1f66c0,0x5f66c0,FUN_005f66c0,0.5031,8.45
0x50ecb8,Execute_Task,Escort_Goal,0x2977a0,0x6977a0,FUN_006977a0,0.5171,34.10
0x50eb36,Is_Satisfied,Escort_Goal,0x297420,0x697420,FUN_00697420,0.5430,18.41
0x50eb36,Is_Satisfied,Escort_Goal,0x29ddd0,0x69ddd0,FUN_0069ddd0,0.5078,15.03
0x475160,Euler_SetMass,Global,0x44a80,0x444a80,FUN_00444a80,0.8221,26.22
0x54df0f,ExitFailMenu,Global,0x43eb46,0x83eb46,___raise_securityfailure,0.5972,12.48
0x54df0f,ExitFailMenu,Global,0x2aa170,0x6aa170,FUN_006aa170,0.5558,10.58
0x54df0f,ExitFailMenu,Global,0xe1c10,0x4e1c10,FUN_004e1c10,0.5547,10.47
0x44f430,Clear,ExpandingArray<NodeNeighbor>,0x4422b0,0x8422b0,FUN_008422b0,0.6373,12.37
0x44f430,Clear,ExpandingArray<NodeNeighbor>,0x192490,0x592490,FUN_00592490,0.6590,12.37
0x44f430,Clear,ExpandingArray<NodeNeighbor>,0x2a8fe0,0x6a8fe0,FUN_006a8fe0,0.6590,12.37
0x44f430,Clear,ExpandingArray<NodeNeighbor>,0x43d380,0x83d380,FUN_0083d380,0.6360,11.58
0x44f430,Clear,ExpandingArray<NodeNeighbor>,0x303d70,0x703d70,FUN_00703d70,0.5901,11.24
0x44f460,operator[],ExpandingArray<NodeNeighbor>,0x1924d0,0x5924d0,FUN_005924d0,0.5612,35.15
0x4507f0,~ExpandingArray<NodeNeighbor>,ExpandingArray<NodeNeighbor>,0x4422b0,0x8422b0,FUN_008422b0,0.6373,12.37
0x4507f0,~ExpandingArray<NodeNeighbor>,ExpandingArray<NodeNeighbor>,0x192490,0x592490,FUN_00592490,0.6590,12.37
0x4507f0,~ExpandingArray<NodeNeighbor>,ExpandingArray<NodeNeighbor>,0x2a8fe0,0x6a8fe0,FUN_006a8fe0,0.6590,12.37
0x4507f0,~ExpandingArray<NodeNeighbor>,ExpandingArray<NodeNeighbor>,0x43d380,0x83d380,FUN_0083d380,0.6360,11.58
0x4507f0,~ExpandingArray<NodeNeighbor>,ExpandingArray<NodeNeighbor>,0x303d70,0x703d70,FUN_00703d70,0.5901,11.24
0x45e1be,Clear,ExpandingArray<_loaded_aip>,0x2a8fe0,0x6a8fe0,FUN_006a8fe0,0.9680,18.22
0x45e1be,Clear,ExpandingArray<_loaded_aip>,0x192490,0x592490,FUN_00592490,0.9680,18.22
0x45e1be,Clear,ExpandingArray<_loaded_aip>,0x43d380,0x83d380,FUN_0083d380,0.7270,13.51
0x45e1be,Clear,ExpandingArray<_loaded_aip>,0x4422b0,0x8422b0,FUN_008422b0,0.6262,12.37
0x45e1be,Clear,ExpandingArray<_loaded_aip>,0x330900,0x730900,FUN_00730900,0.5760,11.24
0x4609d4,~ExpandingArray<_loaded_aip>,ExpandingArray<_loaded_aip>,0x2a8fe0,0x6a8fe0,FUN_006a8fe0,0.9680,18.22
0x4609d4,~ExpandingArray<_loaded_aip>,ExpandingArray<_loaded_aip>,0x192490,0x592490,FUN_00592490,0.9680,18.22
0x4609d4,~ExpandingArray<_loaded_aip>,ExpandingArray<_loaded_aip>,0x43d380,0x83d380,FUN_0083d380,0.7270,13.51
0x4609d4,~ExpandingArray<_loaded_aip>,ExpandingArray<_loaded_aip>,0x4422b0,0x8422b0,FUN_008422b0,0.6262,12.37
0x4609d4,~ExpandingArray<_loaded_aip>,ExpandingArray<_loaded_aip>,0x330900,0x730900,FUN_00730900,0.5760,11.24
0x52e3b5,CleanupAll,Explosion,0x421a80,0x821a80,FUN_00821a80,0.5456,7.73
0x52e3b5,CleanupAll,Explosion,0x424030,0x824030,FUN_00824030,0.5456,7.73
0x52e22d,Explosion,Explosion,0x42ec62,0x82ec62,FUN_0082ec62,0.8892,15.79
