legacy_name,legacy_namespace,legacy_entry_va,legacy_entry_rva,legacy_signature,redux_current_name,redux_entry_va,redux_entry_rva,redux_signature,score,next_score,margin,confidence,methods,redux_static_prologue,legacy_body_size,redux_body_size,shared_strings,shared_constants,string_score,constant_score,identifier_score,shingle_score,body_size_score,text_size_score,legacy_decomp,redux_decomp,bsim_agreement,combined_confidence,bsim_redux_rva,bsim_redux_va,bsim_target_name,bsim_similarity,bsim_significance,bsim_rank2_rva,bsim_rank2_similarity,bsim_target_fanin
_Xlen,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position>_>",0x0048a876,0x0008a876,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4233,0.3732,0.0501,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0408,0.0039,0.6261,0.2007,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0048\0048a876_std_vector_stdext__Hash_stdext__Hmap_traits_unsigned_long_unsigned_long_stdext_hash_compare_unsigned_long_std_less_unsig.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position>_>",0x0048a8c4,0x0008a8c4,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4241,0.3735,0.0506,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0417,0.0039,0.6261,0.2089,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0048\0048a8c4_std_vector_stdext__Hash_stdext__Hmap_traits_unsigned_long_float_stdext_hash_compare_unsigned_long_std_less_unsigned_long.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<GameFeature_*,std::allocator<GameFeature_*>_>",0x00491f19,0x00091f19,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4388,0.3782,0.0605,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0488,0.0046,0.6261,0.3825,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\00491f19_std_vector_GameFeature__std_allocator_GameFeature_____Xlen.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<GameObject_*,std::allocator<GameObject_*>_>",0x0049697d,0x0009697d,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4390,0.3784,0.0606,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0500,0.0046,0.6261,0.3843,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\0049697d_std_vector_GameObject__std_allocator_GameObject_____Xlen.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
GameObject,GameObject,0x004988aa,0x000988aa,"GameObject * __thiscall GameObject(GameObject * this, _OBJ76 * param_1, GameObjectClass * param_2)",FUN_004da0b0,0x004da0b0,0x000da0b0,undefined FUN_004da0b0(void),0.4651,0.0000,0.4651,low,shared_strings;same_string_set;shared_constants,,1135,2637,Object \'%.8s\' slot #%d: couldn\'t add weapon \'%.8s\' to hardpoint \'%s\' | Object \'%.8s\' slot #%d: no hardpoint named \'%s\',0x18 | 0x5 | 0x6 | 0xa,1.0000,0.0556,0.0643,0.0309,0.4304,0.9756,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\004988aa_GameObject_GameObject.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004da0b0-004da0b0.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<GameObjectClass_*,std::allocator<GameObjectClass_*>_>",0x004992bb,0x000992bb,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4382,0.3781,0.0602,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0488,0.0046,0.6261,0.3756,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\004992bb_std_vector_GameObjectClass__std_allocator_GameObjectClass_____Xlen.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
Find,GameObjectClass,0x004998f6,0x000998f6,GameObjectClass * __cdecl Find(long64 param_1),FUN_004e0f70,0x004e0f70,0x000e0f70,undefined FUN_004e0f70(void),0.4894,0.0000,0.4894,low,shared_strings;same_string_set,,402,542,"%.8s.odf | GameObject ""%s"" not found\n | GameObject ""%s"" uses unknown class label ""%s""\n",,1.0000,0.0000,0.1750,0.0764,0.7417,0.6714,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\004998f6_GameObjectClass_Find.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e0f70-004e0f70.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<Geizer_*,std::allocator<Geizer_*>_>",0x0049a6c8,0x0009a6c8,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4395,0.3785,0.0611,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0488,0.0046,0.6261,0.3916,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\0049a6c8_std_vector_Geizer__std_allocator_Geizer_____Xlen.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
OggNotificationProc,Global,0x0049fe84,0x0009fe84,uint __cdecl OggNotificationProc(void * param_1),FUN_0043e8a0,0x0043e8a0,0x0003e8a0,undefined FUN_0043e8a0(void),0.5396,0.0000,0.5396,medium,shared_strings;same_string_set,,98,214,OggDecoder,,1.0000,0.0000,0.2571,0.2605,0.4579,0.7437,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\0049fe84_OggNotificationProc.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0043e8a0-0043e8a0.c,text_only,text_medium,,,,,,,,0
CreateStreamingOgg,Global,0x0049ff66,0x0009ff66,"T_HRESULT __cdecl CreateStreamingOgg(CStreamingOggSound * * param_1, OggVorbis_File * param_2, ulong param_3, _GUID param_4, ulong param_5, void * param_6)",FUN_0043ec90,0x0043ec90,0x0003ec90,undefined FUN_0043ec90(void),0.5912,0.0000,0.5912,medium,shared_strings;same_string_set;shared_constants,,529,955,Couldn\'t CreateSoundBuffer(). hr = %08X (%d)\n,0x10100 | 0x24 | 0x38 | 0x44 | 0xc | 0xffff,1.0000,0.5455,0.2083,0.1513,0.5539,0.8537,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\0049ff66_CreateStreamingOgg.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0043ec90-0043ec90.c,text_only,text_medium,,,,,,,,0
GetDSBuffer,OggManager,0x004a027a,0x000a027a,IDirectSoundBuffer * __cdecl GetDSBuffer(int param_1),FUN_0043f2a0,0x0043f2a0,0x0003f2a0,undefined FUN_0043f2a0(void),0.4497,0.0000,0.4497,low,shared_strings;same_string_set,,70,117,OggManager::GetDSBuffer index %d has no pStreamingSound | OggManager::GetDSBuffer index %d is not playing,,1.0000,0.0000,0.2581,0.0106,0.5983,0.5672,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a027a_OggManager_GetDSBuffer.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0043f2a0-0043f2a0.c,text_only,text_low,,,,,,,,0
Play,OggManager,0x004a02c0,0x000a02c0,bool __cdecl Play(int param_1),FUN_0043f320,0x0043f320,0x0003f320,undefined FUN_0043f320(void),0.4852,0.0000,0.4852,low,shared_strings;same_string_set,,210,406,OggManager::Play index %d FillBufferWithSound() failed | OggManager::Play index %d Play() failed | OggManager::Play index %d Reset() failed | OggManager::Play index %d has no pStreamingSound | OggManager::Play index %d is not playing,,1.0000,0.0000,0.3261,0.0601,0.5172,0.8216,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a02c0_OggManager_Play.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0043f320-0043f320.c,text_only,text_low,,,,,,,,0
PreLoad,ParameterDBFeature,0x004a06b6,0x000a06b6,void __thiscall PreLoad(ParameterDBFeature * this),FUN_00588d50,0x00588d50,0x00188d50,undefined FUN_00588d50(void),0.5255,0.0000,0.5255,medium,shared_strings;same_string_set,,13,25,parameterdb.log,,1.0000,0.0000,0.1667,0.3333,0.5200,0.2516,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a06b6_ParameterDBFeature_PreLoad.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00588d50-00588d50.c,text_only,text_medium,,,,,,,,0
_Xlen,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position>_>",0x004a0870,0x000a0870,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4227,0.3730,0.0497,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0408,0.0039,0.6261,0.1932,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a0870_std_vector_stdext__Hash_stdext__Hmap_traits_unsigned_int_ParameterDB_FileData__stdext_hash_compare_unsigned_int_std_less.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position>_>",0x004a08be,0x000a08be,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4163,0.3711,0.0453,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0392,0.0037,0.6261,0.1159,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a08be_std_vector_stdext__Hash_stdext__Hmap_traits_unsigned_int_stdext_hash_map_unsigned_int_char_const__stdext_hash_compare_un.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position>_>",0x004a09f3,0x000a09f3,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4236,0.3733,0.0503,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0408,0.0039,0.6261,0.2037,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a09f3_std_vector_stdext__Hash_stdext__Hmap_traits_unsigned_int_char_const__stdext_hash_compare_unsigned_int_std_less_unsigned_.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
FileData,ParameterDB::FileData,0x004a4f67,0x000a4f67,"FileData * __thiscall FileData(FileData * this, char * param_1)",FUN_00588e00,0x00588e00,0x00188e00,undefined FUN_00588e00(void),0.4832,0.0000,0.4832,low,shared_strings;same_string_set;shared_constants,,740,1495,NULL,0xe,1.0000,0.1250,0.1695,0.0813,0.4950,0.6674,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a4f67_ParameterDB_FileData_FileData.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00588e00-00588e00.c,text_only,text_low,,,,,,,,0
Simulate,Person,0x004a56ba,0x000a56ba,"void __thiscall Simulate(Person * this, float param_1)",FUN_0059d340,0x0059d340,0x0019d340,undefined FUN_0059d340(void),0.5294,0.0000,0.5294,medium,shared_strings;same_string_set;shared_constants,,4795,14167,spilo | suser,0x1000 | 0x14 | 0x1e | 0x1f | 0x2c | 0x2d | 0x3c | 0x48 | 0x4c | 0x5 | 0x50 | 0x6,1.0000,0.3780,0.1566,0.1344,0.3385,0.7720,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a56ba_Person_Simulate.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0059d340-0059d340.c,text_only,text_medium,,,,,,,,0
_Xlen,"std::vector<PowerPlant_*,std::allocator<PowerPlant_*>_>",0x004a81e5,0x000a81e5,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4389,0.3783,0.0606,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0488,0.0046,0.6261,0.3843,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004a81e5_std_vector_PowerPlant__std_allocator_PowerPlant_____Xlen.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
HasPower,Producer,0x004ab871,0x000ab871,bool __thiscall HasPower(Producer * this),FUN_005af7b0,0x005af7b0,0x001af7b0,undefined FUN_005af7b0(void),0.4997,0.0000,0.4997,low,shared_strings;same_string_set;shared_constants,,341,608,powerSource is too far\n,0x64 | 0xc,1.0000,0.2000,0.1071,0.0281,0.5609,0.9613,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004ab871_Producer_HasPower.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_005af7b0-005af7b0.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<Scanner_*,std::allocator<Scanner_*>_>",0x004add6e,0x000add6e,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4394,0.3784,0.0610,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0488,0.0046,0.6261,0.3898,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004add6e_std_vector_Scanner__std_allocator_Scanner_____Xlen.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
Save,Scavenger,0x004ae865,0x000ae865,"bool __thiscall Save(Scavenger * this, _iobuf * param_1)",FUN_005c2c30,0x005c2c30,0x001c2c30,undefined FUN_005c2c30(void),0.4524,0.0000,0.4524,low,shared_strings;same_string_set,,44,61,scrapHeld,,1.0000,0.0000,0.0952,0.0260,0.7213,0.5408,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004ae865_Scavenger_Save.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_005c2c30-005c2c30.c,text_only,text_low,,,,,,,,0
Load,ScrapDropoff,0x004afa13,0x000afa13,"bool __thiscall Load(ScrapDropoff * this, _iobuf * param_1)",FUN_005c63a0,0x005c63a0,0x001c63a0,undefined FUN_005c63a0(void),0.5357,0.0000,0.5357,medium,shared_strings;same_string_set;shared_constants,,68,100,ScrapDropoff: recycler,0x3fa,1.0000,0.5000,0.1538,0.0186,0.6800,0.7341,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004a\004afa13_ScrapDropoff_Load.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_005c63a0-005c63a0.c,text_only,text_medium,,,,,,,,0
Load,RtimeClass,0x004b0efc,0x000b0efc,SObject * __cdecl Load(_iobuf * param_1),FUN_005d7370,0x005d7370,0x001d7370,undefined FUN_005d7370(void),0.6293,0.0000,0.6293,medium,shared_strings;same_string_set;shared_constants,,281,527,"No mission class matches ""%s""\nUsing LuaMission as a substitute\n",0x28 | 0x3ea,1.0000,1.0000,0.2143,0.0683,0.5332,0.9273,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004b\004b0efc_RtimeClass_Load.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_005d7370-005d7370.c,text_only,text_medium,,,,,,,,0
SaveAll,Team,0x004b1ec7,0x000b1ec7,bool __cdecl SaveAll(_iobuf * param_1),FUN_005e0da0,0x005e0da0,0x001e0da0,undefined FUN_005e0da0(void),0.4407,0.0000,0.4407,low,shared_strings;same_string_set,,217,427,curPilot | curScrap | dwAllies | maxPilot | maxScrap,,1.0000,0.0000,0.1515,0.0312,0.5082,0.5814,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004b\004b1ec7_Team_SaveAll.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_005e0da0-005e0da0.c,text_only,text_low,,,,,,,,0
read_analog,Global,0x004bb97b,0x000bb97b,"int __cdecl read_analog(_iobuf * param_1, FIELD_DESC * param_2)",FUN_0061ee60,0x0061ee60,0x0021ee60,undefined FUN_0061ee60(void),0.6244,0.0000,0.6244,medium,shared_strings;same_string_set;shared_constants,,257,380, %1[+-] %s %s | %s line %d: invalid analog entry. | %s line %d: unexpected end of file.,0x14 | 0x28,1.0000,0.6667,0.2500,0.1391,0.6763,0.9169,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004b\004bb97b_read_analog.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0061ee60-0061ee60.c,text_only,text_medium,,,,,,,,0
ProcessKeyboardMessages,Global,0x004bd66c,0x000bd66c,"void __cdecl ProcessKeyboardMessages(uint param_1, uint param_2, long param_3)",FUN_00619be0,0x00619be0,0x00219be0,undefined FUN_00619be0(void),0.6472,0.0000,0.6472,medium,shared_strings;same_string_set;shared_constants,,368,768,WM_ACTIVATE: hWnd(%x) wParam(%x) lParam(%x)\n | WM_ACTIVATEAPP: hWnd(%x) wParam(%x) lParam(%x)\n | WM_KILLFOCUS: hWnd(%x) wParam(%x) lParam(%x)\n | WM_SETFOCUS: hWnd(%x) wParam(%x) lParam(%x)\n | WM_SYSCHAR: hWnd(%x) wParam(%x) lParam(%x)\n | WM_SYSKEYDOWN: hWnd(%x) wParam(%x) lParam(%x)\n | WM_SYSKEYUP: hWnd(%x) wParam(%x) lParam(%x)\n,0x104 | 0x105 | 0x106 | 0x109 | 0x14 | 0x1b | 0x1c | 0x6 | 0x7,1.0000,0.6429,0.4603,0.2567,0.4792,0.7511,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004b\004bd66c_ProcessKeyboardMessages.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00619be0-00619be0.c,text_only,text_medium,,,,,,,,0
PostLoad,BettyVoice,0x004be1fb,0x000be1fb,void __thiscall PostLoad(BettyVoice * this),FUN_0047c0d0,0x0047c0d0,0x0007c0d0,undefined FUN_0047c0d0(void),0.4836,0.0000,0.4836,low,shared_strings;same_string_set;shared_constants,,186,310,%cbetty%d.wav,0xe,1.0000,0.1000,0.1042,0.0390,0.6000,0.8405,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004b\004be1fb_BettyVoice_PostLoad.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0047c0d0-0047c0d0.c,text_only,text_low,,,,,,,,0
_Xlen,"std::vector<RadarItem,std::allocator<RadarItem>_>",0x004bfd83,0x000bfd83,void __cdecl _Xlen(void),FUN_0083d7b0,0x0083d7b0,0x0043d7b0,undefined FUN_0083d7b0(void),0.4395,0.3785,0.0610,low,shared_strings;same_string_set;same_parameter_count,,72,115,vector<T> too long,,1.0000,0.0000,0.0500,0.0047,0.6261,0.3898,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004b\004bfd83_std_vector_RadarItem_std_allocator_RadarItem____Xlen.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0083d7b0-0083d7b0.c,text_only,text_low,,,,,,,,0
Render,CockpitRadar,0x004c05b7,0x000c05b7,void __thiscall Render(CockpitRadar * this),FUN_0050d6f0,0x0050d6f0,0x0010d6f0,undefined FUN_0050d6f0(void),0.5366,0.0000,0.5366,medium,shared_strings;same_string_set;shared_constants,,4000,8152,cgrowl.wav,0x18 | 0x1c | 0x250005 | 0x28 | 0x38 | 0x5 | 0x6 | 0x7 | 0xa | 0xc | 0xf,1.0000,0.3929,0.0635,0.0857,0.4907,0.9578,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\004c\004c05b7_CockpitRadar_Render.c,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_0050d6f0-0050d6f0.c,text_only,text_medium,,,,,,,,0
