entry_va,entry_rva,name,legacy_name,pdb_advisory_name,name_source,legacy_namespace,confidence,score,margin,methods,signature,legacy_signature,legacy_entry_rva,shared_strings,redux_decomp,legacy_decomp
4204512,10208,FUN_004027e0,,,,,,,,,undefined FUN_004027e0(void),,,,,
4204528,10224,FUN_004027f0,,,,,,,,,undefined FUN_004027f0(void),,,,,
4204544,10240,FUN_00402800,,,,,,,,,undefined FUN_00402800(void),,,,,
4204560,10256,FUN_00402810,,,,,,,,,undefined FUN_00402810(void),,,,,
4204576,10272,FUN_00402820,,,,,,,,,undefined FUN_00402820(void),,,,,
4204592,10288,FUN_00402830,,,,,,,,,undefined FUN_00402830(void),,,,,
4204608,10304,FUN_00402840,,,,,,,,,undefined FUN_00402840(void),,,,,
4204624,10320,FUN_00402850,,,,,,,,,undefined FUN_00402850(void),,,,,
4204640,10336,FUN_00402860,,,,,,,,,undefined FUN_00402860(void),,,,,
4204656,10352,FUN_00402870,,,,,,,,,undefined FUN_00402870(void),,,,,
4204672,10368,FUN_00402880,,,,,,,,,undefined FUN_00402880(void),,,,,
4204688,10384,FUN_00402890,,,,,,,,,undefined FUN_00402890(void),,,,,
4204736,10432,FUN_004028c0,,,,,,,,,undefined FUN_004028c0(void),,,,,
4204784,10480,FUN_004028f0,,,,,,,,,undefined FUN_004028f0(void),,,,,
4204832,10528,FUN_00402920,,,,,,,,,undefined FUN_00402920(void),,,,,
4204848,10544,FUN_00402930,,,,,,,,,undefined FUN_00402930(void),,,,,
4204864,10560,FUN_00402940,,,,,,,,,undefined FUN_00402940(void),,,,,
4204880,10576,FUN_00402950,,,,,,,,,undefined FUN_00402950(void),,,,,
4204896,10592,FUN_00402960,,,,,,,,,undefined FUN_00402960(void),,,,,
4204944,10640,FUN_00402990,,,,,,,,,undefined FUN_00402990(void),,,,,
4204992,10688,FUN_004029c0,,,,,,,,,undefined FUN_004029c0(void),,,,,
4205008,10704,FUN_004029d0,,,,,,,,,undefined FUN_004029d0(void),,,,,
4205024,10720,FUN_004029e0,,,,,,,,,undefined FUN_004029e0(void),,,,,
4205040,10736,FUN_004029f0,,,,,,,,,undefined FUN_004029f0(void),,,,,
4205056,10752,FUN_00402a00,,,,,,,,,undefined FUN_00402a00(void),,,,,
4205088,10784,FUN_00402a20,,,,,,,,,undefined FUN_00402a20(void),,,,,
4205104,10800,FUN_00402a30,,,,,,,,,undefined FUN_00402a30(void),,,,,
4205120,10816,FUN_00402a40,,,,,,,,,undefined FUN_00402a40(void),,,,,
4205136,10832,FUN_00402a50,,,,,,,,,undefined FUN_00402a50(void),,,,,
4205152,10848,FUN_00402a60,,,,,,,,,undefined FUN_00402a60(void),,,,,
4205168,10864,FUN_00402a70,,,,,,,,,undefined FUN_00402a70(void),,,,,
4205184,10880,FUN_00402a80,,,,,,,,,undefined FUN_00402a80(void),,,,,
4205200,10896,FUN_00402a90,,,,,,,,,undefined FUN_00402a90(void),,,,,
4205216,10912,FUN_00402aa0,,,,,,,,,undefined FUN_00402aa0(void),,,,,
4205232,10928,FUN_00402ab0,,,,,,,,,undefined FUN_00402ab0(void),,,,,
4205248,10944,FUN_00402ac0,,,,,,,,,undefined FUN_00402ac0(void),,,,,
4205264,10960,FUN_00402ad0,,,,,,,,,undefined FUN_00402ad0(void),,,,,
4205280,10976,FUN_00402ae0,,,,,,,,,undefined FUN_00402ae0(void),,,,,
4205328,11024,FUN_00402b10,,,,,,,,,undefined FUN_00402b10(void),,,,,
4205376,11072,FUN_00402b40,,,,,,,,,undefined FUN_00402b40(void),,,,,
4205424,11120,FUN_00402b70,,,,,,,,,undefined FUN_00402b70(void),,,,,
4205456,11152,FUN_00402b90,,,,,,,,,undefined FUN_00402b90(void),,,,,
4205472,11168,FUN_00402ba0,,,,,,,,,undefined FUN_00402ba0(void),,,,,
4205488,11184,FUN_00402bb0,,,,,,,,,undefined FUN_00402bb0(void),,,,,
4205504,11200,FUN_00402bc0,,,,,,,,,undefined FUN_00402bc0(void),,,,,
4205520,11216,FUN_00402bd0,,,,,,,,,undefined FUN_00402bd0(void),,,,,
4205552,11248,FUN_00402bf0,,,,,,,,,undefined FUN_00402bf0(void),,,,,
4205568,11264,FUN_00402c00,,,,,,,,,undefined FUN_00402c00(void),,,,,
4205584,11280,FUN_00402c10,,,,,,,,,undefined FUN_00402c10(void),,,,,
4205600,11296,FUN_00402c20,,,,,,,,,undefined FUN_00402c20(void),,,,,
4205616,11312,FUN_00402c30,,,,,,,,,undefined FUN_00402c30(void),,,,,
4205632,11328,FUN_00402c40,,,,,,,,,undefined FUN_00402c40(void),,,,,
4205648,11344,FUN_00402c50,,,,,,,,,undefined FUN_00402c50(void),,,,,
4205664,11360,FUN_00402c60,,,,,,,,,undefined FUN_00402c60(void),,,,,
4205680,11376,FUN_00402c70,,,,,,,,,undefined FUN_00402c70(void),,,,,
4205696,11392,FUN_00402c80,,,,,,,,,undefined FUN_00402c80(void),,,,,
4205712,11408,FUN_00402c90,,,,,,,,,undefined FUN_00402c90(void),,,,,
4205728,11424,FUN_00402ca0,,,,,,,,,undefined FUN_00402ca0(void),,,,,
4205744,11440,FUN_00402cb0,,,,,,,,,undefined FUN_00402cb0(void),,,,,
4205792,11488,FUN_00402ce0,,,,,,,,,undefined FUN_00402ce0(void),,,,,
4205840,11536,FUN_00402d10,,,,,,,,,undefined FUN_00402d10(void),,,,,
4205888,11584,FUN_00402d40,,,,,,,,,undefined FUN_00402d40(void),,,,,
4205904,11600,FUN_00402d50,,,,,,,,,undefined FUN_00402d50(void),,,,,
4205920,11616,FUN_00402d60,,,,,,,,,undefined FUN_00402d60(void),,,,,
4205936,11632,FUN_00402d70,,,,,,,,,undefined FUN_00402d70(void),,,,,
4205952,11648,FUN_00402d80,,,,,,,,,undefined FUN_00402d80(void),,,,,
4205984,11680,FUN_00402da0,,,,,,,,,undefined FUN_00402da0(void),,,,,
4206000,11696,FUN_00402db0,,,,,,,,,undefined FUN_00402db0(void),,,,,
4206016,11712,FUN_00402dc0,,,,,,,,,undefined FUN_00402dc0(void),,,,,
4206032,11728,FUN_00402dd0,,,,,,,,,undefined FUN_00402dd0(void),,,,,
4206048,11744,FUN_00402de0,,,,,,,,,undefined FUN_00402de0(void),,,,,
4206064,11760,FUN_00402df0,,,,,,,,,undefined FUN_00402df0(void),,,,,
4206080,11776,FUN_00402e00,,,,,,,,,undefined FUN_00402e00(void),,,,,
4206096,11792,FUN_00402e10,,,,,,,,,undefined FUN_00402e10(void),,,,,
4206112,11808,FUN_00402e20,,,,,,,,,undefined FUN_00402e20(void),,,,,
4206128,11824,FUN_00402e30,,,,,,,,,undefined FUN_00402e30(void),,,,,
4206144,11840,FUN_00402e40,,,,,,,,,undefined FUN_00402e40(void),,,,,
4206160,11856,FUN_00402e50,,,,,,,,,undefined FUN_00402e50(void),,,,,
4206176,11872,FUN_00402e60,,,,,,,,,undefined FUN_00402e60(void),,,,,
4206224,11920,FUN_00402e90,,,,,,,,,undefined FUN_00402e90(void),,,,,
4206272,11968,FUN_00402ec0,,,,,,,,,undefined FUN_00402ec0(void),,,,,
4206320,12016,FUN_00402ef0,,,,,,,,,undefined FUN_00402ef0(void),,,,,
4206336,12032,FUN_00402f00,,,,,,,,,undefined FUN_00402f00(void),,,,,
4206352,12048,FUN_00402f10,,,,,,,,,undefined FUN_00402f10(void),,,,,
4206368,12064,FUN_00402f20,,,,,,,,,undefined FUN_00402f20(void),,,,,
4206384,12080,FUN_00402f30,,,,,,,,,undefined FUN_00402f30(void),,,,,
4206416,12112,FUN_00402f50,,,,,,,,,undefined FUN_00402f50(void),,,,,
4206432,12128,FUN_00402f60,,,,,,,,,undefined FUN_00402f60(void),,,,,
4206448,12144,FUN_00402f70,,,,,,,,,undefined FUN_00402f70(void),,,,,
4206464,12160,FUN_00402f80,,,,,,,,,undefined FUN_00402f80(void),,,,,
4206480,12176,FUN_00402f90,,,,,,,,,undefined FUN_00402f90(void),,,,,
4206496,12192,FUN_00402fa0,,,,,,,,,undefined FUN_00402fa0(void),,,,,
4206512,12208,FUN_00402fb0,,,,,,,,,undefined FUN_00402fb0(void),,,,,
4206528,12224,FUN_00402fc0,,,,,,,,,undefined FUN_00402fc0(void),,,,,
4206544,12240,FUN_00402fd0,,,,,,,,,undefined FUN_00402fd0(void),,,,,
4206560,12256,FUN_00402fe0,,,,,,,,,undefined FUN_00402fe0(void),,,,,
4206576,12272,FUN_00402ff0,,,,,,,,,undefined FUN_00402ff0(void),,,,,
4206592,12288,FUN_00403000,,,,,,,,,undefined FUN_00403000(void),,,,,
4206608,12304,FUN_00403010,,,,,,,,,undefined FUN_00403010(void),,,,,
4206656,12352,FUN_00403040,,,,,,,,,undefined FUN_00403040(void),,,,,
4206704,12400,FUN_00403070,,,,,,,,,undefined FUN_00403070(void),,,,,
4206752,12448,FUN_004030a0,,,,,,,,,undefined FUN_004030a0(void),,,,,
4206800,12496,FUN_004030d0,,,,,,,,,undefined FUN_004030d0(void),,,,,
4206816,12512,FUN_004030e0,,,,,,,,,undefined FUN_004030e0(void),,,,,
4206832,12528,FUN_004030f0,,,,,,,,,undefined FUN_004030f0(void),,,,,
4206848,12544,FUN_00403100,,,,,,,,,undefined FUN_00403100(void),,,,,
4206864,12560,FUN_00403110,,,,,,,,,undefined FUN_00403110(void),,,,,
4206896,12592,FUN_00403130,,,,,,,,,undefined FUN_00403130(void),,,,,
4206912,12608,FUN_00403140,,,,,,,,,undefined FUN_00403140(void),,,,,
4206928,12624,FUN_00403150,,,,,,,,,undefined FUN_00403150(void),,,,,
4206944,12640,FUN_00403160,,,,,,,,,undefined FUN_00403160(void),,,,,
4206960,12656,FUN_00403170,,,,,,,,,undefined FUN_00403170(void),,,,,
4206976,12672,FUN_00403180,,,,,,,,,undefined FUN_00403180(void),,,,,
4206992,12688,FUN_00403190,,,,,,,,,undefined FUN_00403190(void),,,,,
4207008,12704,FUN_004031a0,,,,,,,,,undefined FUN_004031a0(void),,,,,
4207024,12720,FUN_004031b0,,,,,,,,,undefined FUN_004031b0(void),,,,,
4207040,12736,FUN_004031c0,,,,,,,,,undefined FUN_004031c0(void),,,,,
4207056,12752,FUN_004031d0,,,,,,,,,undefined FUN_004031d0(void),,,,,
4207072,12768,FUN_004031e0,,,,,,,,,undefined FUN_004031e0(void),,,,,
4207088,12784,FUN_004031f0,,,,,,,,,undefined FUN_004031f0(void),,,,,
4207136,12832,FUN_00403220,,,,,,,,,undefined FUN_00403220(void),,,,,
4207184,12880,FUN_00403250,,,,,,,,,undefined FUN_00403250(void),,,,,
4207232,12928,FUN_00403280,,,,,,,,,undefined FUN_00403280(void),,,,,
4207248,12944,FUN_00403290,,,,,,,,,undefined FUN_00403290(void),,,,,
4207264,12960,FUN_004032a0,,,,,,,,,undefined FUN_004032a0(void),,,,,
4207280,12976,FUN_004032b0,,,,,,,,,undefined FUN_004032b0(void),,,,,
4207296,12992,FUN_004032c0,,,,,,,,,undefined FUN_004032c0(void),,,,,
4207328,13024,FUN_004032e0,,,,,,,,,undefined FUN_004032e0(void),,,,,
4207344,13040,FUN_004032f0,,,,,,,,,undefined FUN_004032f0(void),,,,,
4207360,13056,FUN_00403300,,,,,,,,,undefined FUN_00403300(void),,,,,
4207376,13072,FUN_00403310,,,,,,,,,undefined FUN_00403310(void),,,,,
4207392,13088,FUN_00403320,,,,,,,,,undefined FUN_00403320(void),,,,,
4207408,13104,FUN_00403330,,,,,,,,,undefined FUN_00403330(void),,,,,
4207424,13120,FUN_00403340,,,,,,,,,undefined FUN_00403340(void),,,,,
4207440,13136,FUN_00403350,,,,,,,,,undefined FUN_00403350(void),,,,,
4207456,13152,FUN_00403360,,,,,,,,,undefined FUN_00403360(void),,,,,
4207472,13168,FUN_00403370,,,,,,,,,undefined FUN_00403370(void),,,,,
4207488,13184,FUN_00403380,,,,,,,,,undefined FUN_00403380(void),,,,,
4207504,13200,FUN_00403390,,,,,,,,,undefined FUN_00403390(void),,,,,
4207520,13216,FUN_004033a0,,,,,,,,,undefined FUN_004033a0(void),,,,,
4207568,13264,FUN_004033d0,,,,,,,,,undefined FUN_004033d0(void),,,,,
4207616,13312,FUN_00403400,,,,,,,,,undefined FUN_00403400(void),,,,,
4207664,13360,FUN_00403430,,,,,,,,,undefined FUN_00403430(void),,,,,
4207712,13408,FUN_00403460,,,,,,,,,undefined FUN_00403460(void),,,,,
4207728,13424,FUN_00403470,,,,,,,,,undefined FUN_00403470(void),,,,,
4207744,13440,FUN_00403480,,,,,,,,,undefined FUN_00403480(void),,,,,
4207760,13456,FUN_00403490,,,,,,,,,undefined FUN_00403490(void),,,,,
4207776,13472,FUN_004034a0,,,,,,,,,undefined FUN_004034a0(void),,,,,
4207792,13488,FUN_004034b0,,,,,,,,,undefined FUN_004034b0(void),,,,,
4207808,13504,FUN_004034c0,,,,,,,,,undefined FUN_004034c0(void),,,,,
4207824,13520,FUN_004034d0,,,,,,,,,undefined FUN_004034d0(void),,,,,
4207840,13536,FUN_004034e0,,,,,,,,,undefined FUN_004034e0(void),,,,,
4207872,13568,FUN_00403500,,,,,,,,,undefined FUN_00403500(void),,,,,
4207888,13584,FUN_00403510,,,,,,,,,undefined FUN_00403510(void),,,,,
4207904,13600,FUN_00403520,,,,,,,,,undefined FUN_00403520(void),,,,,
4207920,13616,FUN_00403530,,,,,,,,,undefined FUN_00403530(void),,,,,
4207936,13632,FUN_00403540,,,,,,,,,undefined FUN_00403540(void),,,,,
4207952,13648,FUN_00403550,,,,,,,,,undefined FUN_00403550(void),,,,,
4207968,13664,FUN_00403560,,,,,,,,,undefined FUN_00403560(void),,,,,
4207984,13680,FUN_00403570,,,,,,,,,undefined FUN_00403570(void),,,,,
4208000,13696,FUN_00403580,,,,,,,,,undefined FUN_00403580(void),,,,,
4208016,13712,FUN_00403590,,,,,,,,,undefined FUN_00403590(void),,,,,
4208032,13728,FUN_004035a0,,,,,,,,,undefined FUN_004035a0(void),,,,,
4208048,13744,FUN_004035b0,,,,,,,,,undefined FUN_004035b0(void),,,,,
4208064,13760,FUN_004035c0,,,,,,,,,undefined FUN_004035c0(void),,,,,
4208080,13776,FUN_004035d0,,,,,,,,,undefined FUN_004035d0(void),,,,,
4208096,13792,FUN_004035e0,,,,,,,,,undefined FUN_004035e0(void),,,,,
4208112,13808,FUN_004035f0,,,,,,,,,undefined FUN_004035f0(void),,,,,
4208128,13824,FUN_00403600,,,,,,,,,undefined FUN_00403600(void),,,,,
4208144,13840,FUN_00403610,,,,,,,,,undefined FUN_00403610(void),,,,,
4208160,13856,FUN_00403620,,,,,,,,,undefined FUN_00403620(void),,,,,
4208176,13872,FUN_00403630,,,,,,,,,undefined FUN_00403630(void),,,,,
4208192,13888,FUN_00403640,,,,,,,,,undefined FUN_00403640(void),,,,,
4208224,13920,FUN_00403660,,,,,,,,,undefined FUN_00403660(void),,,,,
4208256,13952,FUN_00403680,classAiMission'',,legacy_transfer,`dynamic_initializer_for_'AiMission,low,0.4573,0.4573,shared_strings;same_string_set;same_parameter_count,undefined FUN_00403680(void),void __cdecl classAiMission''(void),0x001c9aec,AiMission,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00403680-00403680.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\005c\005c9aec_dynamic_initializer_for__AiMission_classAiMission.c
4208288,13984,FUN_004036a0,,,,,,,,,undefined FUN_004036a0(void),,,,,
4208304,14000,FUN_004036b0,,,,,,,,,undefined FUN_004036b0(void),,,,,
4208320,14016,FUN_004036c0,,,,,,,,,undefined FUN_004036c0(void),,,,,
4208336,14032,FUN_004036d0,,,,,,,,,undefined FUN_004036d0(void),,,,,
4208352,14048,FUN_004036e0,,,,,,,,,undefined FUN_004036e0(void),,,,,
4208368,14064,FUN_004036f0,,,,,,,,,undefined FUN_004036f0(void),,,,,
4208384,14080,FUN_00403700,,,,,,,,,undefined FUN_00403700(void),,,,,
4208400,14096,FUN_00403710,,,,,,,,,undefined FUN_00403710(void),,,,,
4208416,14112,FUN_00403720,`dynamic_initializer_for_'EmptyMissionClass'',,legacy_transfer,Global,low,0.4342,0.0381,shared_strings;same_string_set;same_parameter_count,undefined FUN_00403720(void),void __cdecl `dynamic_initializer_for_'EmptyMissionClass''(void),0x001c9b01,empty,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00403720-00403720.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\005c\005c9b01_dynamic_initializer_for__EmptyMissionClass.c
4208448,14144,FUN_00403740,classEmptyMission'',,legacy_transfer,`dynamic_initializer_for_'EmptyMission,low,0.4565,0.4565,shared_strings;same_string_set;same_parameter_count,undefined FUN_00403740(void),void __cdecl classEmptyMission''(void),0x001c9b1b,EmptyMission,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00403740-00403740.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\005c\005c9b1b_dynamic_initializer_for__EmptyMission_classEmptyMission.c
4208480,14176,FUN_00403760,,,,,,,,,undefined FUN_00403760(void),,,,,
4208496,14192,FUN_00403770,,,,,,,,,undefined FUN_00403770(void),,,,,
4208512,14208,FUN_00403780,,,,,,,,,undefined FUN_00403780(void),,,,,
4208528,14224,FUN_00403790,,,,,,,,,undefined FUN_00403790(void),,,,,
4208544,14240,FUN_004037a0,,,,,,,,,undefined FUN_004037a0(void),,,,,
4208560,14256,FUN_004037b0,,,,,,,,,undefined FUN_004037b0(void),,,,,
4208576,14272,FUN_004037c0,,,,,,,,,undefined FUN_004037c0(void),,,,,
4208592,14288,FUN_004037d0,,,,,,,,,undefined FUN_004037d0(void),,,,,
4208624,14320,FUN_004037f0,,,,,,,,,undefined FUN_004037f0(void),,,,,
4208656,14352,FUN_00403810,,,,,,,,,undefined FUN_00403810(void),,,,,
4208672,14368,FUN_00403820,,,,,,,,,undefined FUN_00403820(void),,,,,
4208688,14384,FUN_00403830,,,,,,,,,undefined FUN_00403830(void),,,,,
4208704,14400,FUN_00403840,,,,,,,,,undefined FUN_00403840(void),,,,,
4208720,14416,FUN_00403850,,,,,,,,,undefined FUN_00403850(void),,,,,
4208736,14432,FUN_00403860,,,,,,,,,undefined FUN_00403860(void),,,,,
4208752,14448,FUN_00403870,,,,,,,,,undefined FUN_00403870(void),,,,,
4208768,14464,FUN_00403880,,,,,,,,,undefined FUN_00403880(void),,,,,
4208784,14480,FUN_00403890,,,,,,,,,undefined FUN_00403890(void),,,,,
4208816,14512,FUN_004038b0,,,,,,,,,undefined FUN_004038b0(void),,,,,
4208832,14528,FUN_004038c0,,,,,,,,,undefined FUN_004038c0(void),,,,,
4208848,14544,FUN_004038d0,,,,,,,,,undefined FUN_004038d0(void),,,,,
4208864,14560,FUN_004038e0,,,,,,,,,undefined FUN_004038e0(void),,,,,
4208880,14576,FUN_004038f0,,,,,,,,,undefined FUN_004038f0(void),,,,,
4208912,14608,FUN_00403910,,,,,,,,,undefined FUN_00403910(void),,,,,
4208928,14624,FUN_00403920,,,,,,,,,undefined FUN_00403920(void),,,,,
4208944,14640,FUN_00403930,,,,,,,,,undefined FUN_00403930(void),,,,,
4208960,14656,FUN_00403940,,,,,,,,,undefined FUN_00403940(void),,,,,
4208976,14672,FUN_00403950,,,,,,,,,undefined FUN_00403950(void),,,,,
4208992,14688,FUN_00403960,,,,,,,,,undefined FUN_00403960(void),,,,,
4209008,14704,FUN_00403970,,,,,,,,,undefined FUN_00403970(void),,,,,
4209024,14720,FUN_00403980,,,,,,,,,undefined FUN_00403980(void),,,,,
4209040,14736,FUN_00403990,,,,,,,,,undefined FUN_00403990(void),,,,,
4209056,14752,FUN_004039a0,,,,,,,,,undefined FUN_004039a0(void),,,,,
4209072,14768,FUN_004039b0,,,,,,,,,undefined FUN_004039b0(void),,,,,
4209088,14784,FUN_004039c0,,,,,,,,,undefined FUN_004039c0(void),,,,,
4209104,14800,FUN_004039d0,,,,,,,,,undefined FUN_004039d0(void),,,,,
4209136,14832,FUN_004039f0,,,,,,,,,undefined FUN_004039f0(void),,,,,
4209152,14848,FUN_00403a00,,,,,,,,,undefined FUN_00403a00(void),,,,,
4209168,14864,FUN_00403a10,,,,,,,,,undefined FUN_00403a10(void),,,,,
4209184,14880,FUN_00403a20,,,,,,,,,undefined FUN_00403a20(void),,,,,
4209200,14896,FUN_00403a30,,,,,,,,,undefined FUN_00403a30(void),,,,,
4209232,14928,FUN_00403a50,,,,,,,,,undefined FUN_00403a50(void),,,,,
4209248,14944,FUN_00403a60,,,,,,,,,undefined FUN_00403a60(void),,,,,
4209264,14960,FUN_00403a70,,,,,,,,,undefined FUN_00403a70(void),,,,,
4209280,14976,FUN_00403a80,,,,,,,,,undefined FUN_00403a80(void),,,,,
4209296,14992,FUN_00403a90,,,,,,,,,undefined FUN_00403a90(void),,,,,
4209328,15024,FUN_00403ab0,,,,,,,,,undefined FUN_00403ab0(void),,,,,
4209344,15040,FUN_00403ac0,,,,,,,,,undefined FUN_00403ac0(void),,,,,
4209360,15056,FUN_00403ad0,,,,,,,,,undefined FUN_00403ad0(void),,,,,
4209376,15072,FUN_00403ae0,,,,,,,,,undefined FUN_00403ae0(void),,,,,
4209392,15088,FUN_00403af0,,,,,,,,,undefined FUN_00403af0(void),,,,,
4209408,15104,FUN_00403b00,,,,,,,,,undefined FUN_00403b00(void),,,,,
4209424,15120,FUN_00403b10,,,,,,,,,undefined FUN_00403b10(void),,,,,
4209440,15136,FUN_00403b20,,,,,,,,,undefined FUN_00403b20(void),,,,,
4209456,15152,FUN_00403b30,,,,,,,,,undefined FUN_00403b30(void),,,,,
4209472,15168,FUN_00403b40,,,,,,,,,undefined FUN_00403b40(void),,,,,
4209488,15184,FUN_00403b50,,,,,,,,,undefined FUN_00403b50(void),,,,,
4209504,15200,FUN_00403b60,,,,,,,,,undefined FUN_00403b60(void),,,,,
4209520,15216,FUN_00403b70,,,,,,,,,undefined FUN_00403b70(void),,,,,
4209552,15248,FUN_00403b90,,,,,,,,,undefined FUN_00403b90(void),,,,,
4209584,15280,FUN_00403bb0,,,,,,,,,undefined FUN_00403bb0(void),,,,,
4209616,15312,FUN_00403bd0,,,,,,,,,undefined FUN_00403bd0(void),,,,,
4209648,15344,FUN_00403bf0,,,,,,,,,undefined FUN_00403bf0(void),,,,,
4209680,15376,FUN_00403c10,,,,,,,,,undefined FUN_00403c10(void),,,,,
4209712,15408,FUN_00403c30,,,,,,,,,undefined FUN_00403c30(void),,,,,
4209728,15424,FUN_00403c40,,,,,,,,,undefined FUN_00403c40(void),,,,,
4209744,15440,FUN_00403c50,,,,,,,,,undefined FUN_00403c50(void),,,,,
4209760,15456,FUN_00403c60,,,,,,,,,undefined FUN_00403c60(void),,,,,
4209776,15472,FUN_00403c70,,,,,,,,,undefined FUN_00403c70(void),,,,,
4209792,15488,FUN_00403c80,,,,,,,,,undefined FUN_00403c80(void),,,,,
4209808,15504,FUN_00403c90,,,,,,,,,undefined FUN_00403c90(void),,,,,
4209824,15520,FUN_00403ca0,,,,,,,,,undefined FUN_00403ca0(void),,,,,
4209840,15536,FUN_00403cb0,,,,,,,,,undefined FUN_00403cb0(void),,,,,
4209856,15552,FUN_00403cc0,,,,,,,,,undefined FUN_00403cc0(void),,,,,
4209872,15568,FUN_00403cd0,,,,,,,,,undefined FUN_00403cd0(void),,,,,
4209888,15584,FUN_00403ce0,,,,,,,,,undefined FUN_00403ce0(void),,,,,
4209904,15600,FUN_00403cf0,,,,,,,,,undefined FUN_00403cf0(void),,,,,
4209936,15632,FUN_00403d10,,,,,,,,,undefined FUN_00403d10(void),,,,,
4209952,15648,FUN_00403d20,,,,,,,,,undefined FUN_00403d20(void),,,,,
4209968,15664,FUN_00403d30,,,,,,,,,undefined FUN_00403d30(void),,,,,
4209984,15680,FUN_00403d40,,,,,,,,,undefined FUN_00403d40(void),,,,,
4210000,15696,FUN_00403d50,classAPCFriend'',,legacy_transfer,`dynamic_initializer_for_'APCFriend,low,0.4573,0.4573,shared_strings;same_string_set;same_parameter_count,undefined FUN_00403d50(void),void __cdecl classAPCFriend''(void),0x001c9b71,APCFriend,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00403d50-00403d50.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\005c\005c9b71_dynamic_initializer_for__APCFriend_classAPCFriend.c
4210032,15728,FUN_00403d70,classAPCEnemy'',,legacy_transfer,`dynamic_initializer_for_'APCEnemy,low,0.4576,0.4576,shared_strings;same_string_set;same_parameter_count,undefined FUN_00403d70(void),void __cdecl classAPCEnemy''(void),0x001c9b86,APCEnemy,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00403d70-00403d70.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\005c\005c9b86_dynamic_initializer_for__APCEnemy_classAPCEnemy.c
4210064,15760,FUN_00403d90,classAPCAttack'',,legacy_transfer,`dynamic_initializer_for_'APCAttack,low,0.4573,0.4573,shared_strings;same_string_set;same_parameter_count,undefined FUN_00403d90(void),void __cdecl classAPCAttack''(void),0x001c9b9b,APCAttack,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00403d90-00403d90.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\005c\005c9b9b_dynamic_initializer_for__APCAttack_classAPCAttack.c
4210096,15792,FUN_00403db0,,,,,,,,,undefined FUN_00403db0(void),,,,,
4210112,15808,FUN_00403dc0,,,,,,,,,undefined FUN_00403dc0(void),,,,,
4210128,15824,FUN_00403dd0,,,,,,,,,undefined FUN_00403dd0(void),,,,,
4210144,15840,FUN_00403de0,,,,,,,,,undefined FUN_00403de0(void),,,,,
4210160,15856,FUN_00403df0,,,,,,,,,undefined FUN_00403df0(void),,,,,
4210176,15872,FUN_00403e00,,,,,,,,,undefined FUN_00403e00(void),,,,,
4210192,15888,FUN_00403e10,,,,,,,,,undefined FUN_00403e10(void),,,,,
4210208,15904,FUN_00403e20,,,,,,,,,undefined FUN_00403e20(void),,,,,
4210224,15920,FUN_00403e30,,,,,,,,,undefined FUN_00403e30(void),,,,,
4210256,15952,FUN_00403e50,,,,,,,,,undefined FUN_00403e50(void),,,,,
4210272,15968,FUN_00403e60,,,,,,,,,undefined FUN_00403e60(void),,,,,
4210288,15984,FUN_00403e70,,,,,,,,,undefined FUN_00403e70(void),,,,,
4210304,16000,FUN_00403e80,,,,,,,,,undefined FUN_00403e80(void),,,,,
4210320,16016,FUN_00403e90,classSLFFriend'',,legacy_transfer,`dynamic_initializer_for_'SLFFriend,low,0.4573,0.4573,shared_strings;same_string_set;same_parameter_count,undefined FUN_00403e90(void),void __cdecl classSLFFriend''(void),0x001c9bb0,SLFFriend,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_00403e90-00403e90.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\005c\005c9bb0_dynamic_initializer_for__SLFFriend_classSLFFriend.c
