name,kind,size
_SERVICE_DELAYED_AUTO_START_INFO,struct,4
_SERVICE_DESCRIPTIONA,struct,4
_SERVICE_DESCRIPTIONW,struct,4
_SERVICE_DESCRIPTIONW.conflict,struct,4
_SERVICE_FAILURE_ACTIONSA,struct,20
_SERVICE_FAILURE_ACTIONSW,struct,20
_SERVICE_FAILURE_ACTIONSW.conflict,struct,20
_SERVICE_FAILURE_ACTIONS_FLAG,struct,4
_SERVICE_NOTIFY_1,struct,52
_SERVICE_NOTIFY_2A,struct,60
_SERVICE_NOTIFY_2W,struct,60
_SERVICE_NOTIFY_2W.conflict,struct,60
_SERVICE_PRESHUTDOWN_INFO,struct,4
_SERVICE_REQUIRED_PRIVILEGES_INFOA,struct,4
_SERVICE_REQUIRED_PRIVILEGES_INFOW,struct,4
_SERVICE_REQUIRED_PRIVILEGES_INFOW.conflict,struct,4
_SERVICE_SID_INFO,struct,4
_SERVICE_STATUS,struct,28
_SERVICE_STATUS_PROCESS,struct,36
_SERVICE_TABLE_ENTRYA,struct,8
_SERVICE_TABLE_ENTRYW,struct,8
_SERVICE_TABLE_ENTRYW.conflict,struct,8
_SESSION_BUFFER,struct,36
_SESSION_HEADER,struct,4
_SET_PARTITION_INFORMATION,struct,1
_SET_PARTITION_INFORMATION_EX,struct,120
_SET_PARTITION_INFORMATION_EX_u_8,union,112
_SE_IMPERSONATION_STATE,struct,12
_SHCREATEPROCESSINFOW,struct,52
_SHELLEXECUTEINFOA,struct,60
_SHELLEXECUTEINFOA_u_52,union,4
_SHELLEXECUTEINFOW,struct,60
_SHELLEXECUTEINFOW_u_52,union,4
_SHFILEINFOA,struct,352
_SHFILEINFOW,struct,692
_SHFILEOPSTRUCTA,struct,30
_SHFILEOPSTRUCTW,struct,30
_SHITEMID,struct,3
_SHNAMEMAPPINGA,struct,16
_SHNAMEMAPPINGW,struct,16
_SHNAMEMAPPINGW.conflict,struct,16
_SHORT_SIZEDARR,struct,8
_SHQUERYRBINFO,struct,20
_SHRINK_VOLUME_INFORMATION,struct,24
_SHSTOCKICONINFO,struct,536
_SID,struct,12
_SID_AND_ATTRIBUTES,struct,8
_SID_AND_ATTRIBUTES_HASH,struct,136
_SID_IDENTIFIER_AUTHORITY,struct,6
_SINGLE_LIST_ENTRY,struct,4
_SI_COPYFILE,struct,16
_SLIST_HEADER,union,8
_SLIST_HEADER_s_1,struct,8
_SMALL_RECT,struct,8
_STARTUPINFOA,struct,68
_STARTUPINFOEXA,struct,72
_STARTUPINFOEXW,struct,72
_STARTUPINFOW,struct,68
_STARTUPINFOW.conflict,struct,68
_STGMEDIUM_UNION,struct,8
_STORAGE_ACCESS_ALIGNMENT_DESCRIPTOR,struct,28
_STORAGE_ADAPTER_DESCRIPTOR,struct,32
_STORAGE_ALLOCATE_BC_STREAM_INPUT,struct,24
_STORAGE_ALLOCATE_BC_STREAM_OUTPUT,struct,16
_STORAGE_BUS_RESET_REQUEST,struct,1
_STORAGE_DESCRIPTOR_HEADER,struct,8
_STORAGE_DEVICE_DESCRIPTOR,struct,40
_STORAGE_DEVICE_ID_DESCRIPTOR,struct,16
_STORAGE_DEVICE_NUMBER,struct,12
_STORAGE_GET_BC_PROPERTIES_OUTPUT,struct,32
_STORAGE_HOTPLUG_INFO,struct,8
_STORAGE_IDENTIFIER,struct,20
_STORAGE_MEDIA_SERIAL_NUMBER_DATA,struct,4
_STORAGE_MINIPORT_DESCRIPTOR,struct,16
_STORAGE_PREDICT_FAILURE,struct,516
_STORAGE_PRIORITY_HINT_SUPPORT,struct,4
_STORAGE_PROPERTY_QUERY,struct,12
_STORAGE_READ_CAPACITY,struct,32
_STORAGE_WRITE_CACHE_PROPERTY,struct,28
_SYSTEMTIME,struct,16
_SYSTEM_ALARM_ACE,struct,12
_SYSTEM_ALARM_CALLBACK_ACE,struct,12
_SYSTEM_ALARM_CALLBACK_OBJECT_ACE,struct,48
_SYSTEM_ALARM_OBJECT_ACE,struct,48
_SYSTEM_AUDIT_ACE,struct,12
_SYSTEM_AUDIT_CALLBACK_ACE,struct,12
_SYSTEM_AUDIT_CALLBACK_OBJECT_ACE,struct,48
_SYSTEM_AUDIT_OBJECT_ACE,struct,48
_SYSTEM_INFO,struct,36
_SYSTEM_INFO_u_0,union,4
_SYSTEM_INFO_u_0_s_1,struct,4
_SYSTEM_LOGICAL_PROCESSOR_INFORMATION,struct,24
_SYSTEM_LOGICAL_PROCESSOR_INFORMATION_u_8,union,16
_SYSTEM_MANDATORY_LABEL_ACE,struct,12
_SYSTEM_POWER_POLICY,struct,232
_SYSTEM_POWER_STATUS,struct,12
_Scalar_ptr_iterator_tag,struct,1
_Secure_char_traits_tag,struct,1
_Secure_validation_helper<1>,struct,1
_Static_tag,struct,1
_StrLookup,struct,8
_StrLookup.conflict,struct,8
_String_base,struct,1
"_String_const_iterator<char,std::char_traits<char>,std::allocator<char>_>",struct,8
"_String_const_iterator<wchar_t,std::char_traits<wchar_t>,std::allocator<wchar_t>_>",struct,1
"_String_iterator<char,std::char_traits<char>,std::allocator<char>_>",struct,1
"_String_iterator<wchar_t,std::char_traits<wchar_t>,std::allocator<wchar_t>_>",struct,1
"_String_val<char,std::allocator<char>_>",struct,1
"_String_val<wchar_t,std::allocator<wchar_t>_>",struct,1
_Swap_move_tag,struct,1
_TAPE_CREATE_PARTITION,struct,12
_TAPE_ERASE,struct,8
_TAPE_GET_DRIVE_PARAMETERS,struct,32
_TAPE_GET_MEDIA_PARAMETERS,struct,32
_TAPE_GET_POSITION,struct,16
_TAPE_GET_STATISTICS,struct,4
_TAPE_PREPARE,struct,8
_TAPE_SET_DRIVE_PARAMETERS,struct,8
_TAPE_SET_MEDIA_PARAMETERS,struct,4
_TAPE_SET_POSITION,struct,24
_TAPE_STATISTICS,struct,48
_TAPE_WMI_OPERATIONS,struct,12
_TAPE_WRITE_MARKS,struct,12
_TEB,struct,4024
_TEB_ACTIVE_FRAME,struct,12
_TEB_ACTIVE_FRAME_CONTEXT,struct,8
_TIME_DYNAMIC_ZONE_INFORMATION,struct,432
_TIME_ZONE_INFORMATION,struct,172
_TOKEN_ACCESS_INFORMATION,struct,36
_TOKEN_AUDIT_POLICY,struct,26
_TOKEN_CONTROL,struct,40
_TOKEN_DEFAULT_DACL,struct,4
_TOKEN_ELEVATION,struct,4
_TOKEN_GROUPS,struct,12
_TOKEN_GROUPS_AND_PRIVILEGES,struct,44
_TOKEN_LINKED_TOKEN,struct,4
_TOKEN_MANDATORY_LABEL,struct,8
_TOKEN_MANDATORY_POLICY,struct,4
_TOKEN_ORIGIN,struct,8
_TOKEN_OWNER,struct,4
_TOKEN_PRIMARY_GROUP,struct,4
_TOKEN_PRIVILEGES,struct,16
_TOKEN_SOURCE,struct,16
_TOKEN_STATISTICS,struct,56
_TOKEN_USER,struct,8
_TP_CALLBACK_ENVIRON,struct,32
_TP_CALLBACK_ENVIRON_V1,struct,32
_TP_CALLBACK_INSTANCE,struct,1
_TP_CLEANUP_GROUP,struct,1
_TP_IO,struct,1
_TP_POOL,struct,1
_TP_TIMER,struct,1
_TP_WAIT,struct,1
_TP_WORK,struct,1
_TRANSACTIONMANAGER_BASIC_INFORMATION,struct,24
_TRANSACTIONMANAGER_LOGPATH_INFORMATION,struct,8
_TRANSACTIONMANAGER_LOG_INFORMATION,struct,16
_TRANSACTION_BASIC_INFORMATION,struct,24
_TRANSACTION_BIND_INFORMATION,struct,4
_TRANSACTION_ENLISTMENTS_INFORMATION,struct,36
_TRANSACTION_ENLISTMENT_PAIR,struct,32
_TRANSACTION_FULL_INFORMATION,struct,4
_TRANSACTION_LIST_ENTRY,struct,16
_TRANSACTION_LIST_INFORMATION,struct,20
_TRANSACTION_NAME_INFORMATION,struct,8
_TRANSACTION_NOTIFICATION,struct,24
_TRANSACTION_NOTIFICATION_MARSHAL_ARGUMENT,struct,20
_TRANSACTION_NOTIFICATION_PROPAGATE_ARGUMENT,struct,40
_TRANSACTION_NOTIFICATION_RECOVERY_ARGUMENT,struct,32
_TRANSACTION_NOTIFICATION_SAVEPOINT_ARGUMENT,struct,4
_TRANSACTION_PROPERTIES_INFORMATION,struct,32
_TRANSMIT_FILE_BUFFERS,struct,16
_TRIVERTEX,struct,16
_TXFS_CREATE_MINIVERSION_INFO,struct,12
_TXFS_GET_METADATA_INFO_OUT,struct,48
_TXFS_GET_TRANSACTED_VERSION,struct,16
_TXFS_LIST_TRANSACTIONS,struct,16
_TXFS_LIST_TRANSACTIONS_ENTRY,struct,40
_TXFS_LIST_TRANSACTION_LOCKED_FILES,struct,40
_TXFS_LIST_TRANSACTION_LOCKED_FILES_ENTRY,struct,48
_TXFS_MODIFY_RM,struct,40
_TXFS_QUERY_RM_INFORMATION,struct,176
_TXFS_READ_BACKUP_INFORMATION_OUT,struct,4
_TXFS_READ_BACKUP_INFORMATION_OUT_u_0,union,4
_TXFS_ROLLFORWARD_REDO_INFORMATION,struct,32
_TXFS_START_RM_INFORMATION,struct,48
_TXFS_TRANSACTION_ACTIVE_INFO,struct,1
_TXFS_WRITE_BACKUP_INFORMATION,struct,1
"_Tmap_traits<GameObject_*,Area,std::less<GameObject_*>,std::allocator<std::pair<GameObject_*_const,Area>_>,0>",struct,12
"_Tmap_traits<std::pair<unsigned_short,unsigned_short>,Ordnance_*,std::less<std::pair<unsigned_short,unsigned_short>_>,std::allocator<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_>,0>",struct,12
"_Tmap_traits<unsigned_long,DistributedObject_*,std::less<unsigned_long>,std::allocator<std::pair<unsigned_long_const_,DistributedObject_*>_>,0>",struct,12
"_Tmap_traits<unsigned_short,NetPlayer_*,std::less<unsigned_short>,std::allocator<std::pair<unsigned_short_const_,NetPlayer_*>_>,0>",struct,12
_ToBeSent,struct,8
_TrainingMission,struct,1024
"_Tree<std::_Tmap_traits<GameObject_*,Area,std::less<GameObject_*>,std::allocator<std::pair<GameObject_*_const,Area>_>,0>_>",struct,32
"_Tree<std::_Tmap_traits<std::pair<unsigned_short,unsigned_short>,Ordnance_*,std::less<std::pair<unsigned_short,unsigned_short>_>,std::allocator<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_>,0>_>",struct,32
"_Tree<std::_Tmap_traits<unsigned_long,DistributedObject_*,std::less<unsigned_long>,std::allocator<std::pair<unsigned_long_const_,DistributedObject_*>_>,0>_>",struct,32
"_Tree<std::_Tmap_traits<unsigned_short,NetPlayer_*,std::less<unsigned_short>,std::allocator<std::pair<unsigned_short_const_,NetPlayer_*>_>,0>_>",struct,32
"_Tree<std::_Tset_traits<ShortPath::OpenList::OpenNode,ShortPath::OpenList::OpenNodeLT,std::allocator<ShortPath::OpenList::OpenNode>,1>_>",struct,32
"_Tree_nod<std::_Tmap_traits<GameObject_*,Area,std::less<GameObject_*>,std::allocator<std::pair<GameObject_*_const,Area>_>,0>_>",struct,16
"_Tree_nod<std::_Tmap_traits<std::pair<unsigned_short,unsigned_short>,Ordnance_*,std::less<std::pair<unsigned_short,unsigned_short>_>,std::allocator<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_>,0>_>",struct,16
"_Tree_nod<std::_Tmap_traits<unsigned_long,DistributedObject_*,std::less<unsigned_long>,std::allocator<std::pair<unsigned_long_const_,DistributedObject_*>_>,0>_>",struct,16
"_Tree_nod<std::_Tmap_traits<unsigned_short,NetPlayer_*,std::less<unsigned_short>,std::allocator<std::pair<unsigned_short_const_,NetPlayer_*>_>,0>_>",struct,16
"_Tree_nod<std::_Tset_traits<ShortPath::OpenList::OpenNode,ShortPath::OpenList::OpenNodeLT,std::allocator<ShortPath::OpenList::OpenNode>,1>_>",struct,16
"_Tree_ptr<std::_Tmap_traits<GameObject_*,Area,std::less<GameObject_*>,std::allocator<std::pair<GameObject_*_const,Area>_>,0>_>",struct,20
"_Tree_ptr<std::_Tmap_traits<std::pair<unsigned_short,unsigned_short>,Ordnance_*,std::less<std::pair<unsigned_short,unsigned_short>_>,std::allocator<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_>,0>_>",struct,20
"_Tree_ptr<std::_Tmap_traits<unsigned_long,DistributedObject_*,std::less<unsigned_long>,std::allocator<std::pair<unsigned_long_const_,DistributedObject_*>_>,0>_>",struct,20
"_Tree_ptr<std::_Tmap_traits<unsigned_short,NetPlayer_*,std::less<unsigned_short>,std::allocator<std::pair<unsigned_short_const_,NetPlayer_*>_>,0>_>",struct,20
"_Tree_ptr<std::_Tset_traits<ShortPath::OpenList::OpenNode,ShortPath::OpenList::OpenNodeLT,std::allocator<ShortPath::OpenList::OpenNode>,1>_>",struct,20
"_Tree_val<std::_Tmap_traits<GameObject_*,Area,std::less<GameObject_*>,std::allocator<std::pair<GameObject_*_const,Area>_>,0>_>",struct,24
"_Tree_val<std::_Tmap_traits<std::pair<unsigned_short,unsigned_short>,Ordnance_*,std::less<std::pair<unsigned_short,unsigned_short>_>,std::allocator<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_>,0>_>",struct,24
"_Tree_val<std::_Tmap_traits<unsigned_long,DistributedObject_*,std::less<unsigned_long>,std::allocator<std::pair<unsigned_long_const_,DistributedObject_*>_>,0>_>",struct,24
"_Tree_val<std::_Tmap_traits<unsigned_short,NetPlayer_*,std::less<unsigned_short>,std::allocator<std::pair<unsigned_short_const_,NetPlayer_*>_>,0>_>",struct,24
"_Tree_val<std::_Tset_traits<ShortPath::OpenList::OpenNode,ShortPath::OpenList::OpenNodeLT,std::allocator<ShortPath::OpenList::OpenNode>,1>_>",struct,24
"_Tset_traits<ShortPath::OpenList::OpenNode,ShortPath::OpenList::OpenNodeLT,std::allocator<ShortPath::OpenList::OpenNode>,1>",struct,12
_TypeDescriptor,struct,8
_ULARGE_INTEGER,union,8
_ULARGE_INTEGER_s_0,struct,8
_UNICODE_STRING,struct,8
_UNIVERSAL_NAME_INFOA,struct,4
_UNIVERSAL_NAME_INFOW,struct,4
_UNIVERSAL_NAME_INFOW.conflict,struct,4
_UNLOAD_DLL_DEBUG_INFO,struct,4
_USAMission,struct,1028
_USER_MARSHAL_CB,struct,28
_USER_MARSHAL_ROUTINE_QUADRUPLE,struct,16
_USSRMission,struct,1028
_UUID_VECTOR,struct,8
_Unchanged_checked_iterator_base_type_tag,struct,1
_Unchecked_iterator_tag,struct,1
_Undefined_inner_type_tag,struct,1
_Undefined_move_tag,struct,1
_Unsecure_char_traits_tag,struct,1
_VERIFY_INFORMATION,struct,16
_VIDEOPARAMETERS,struct,356
_VOLUME_COMPRESSION_STATE,struct,1
_VOLUME_DISK_EXTENTS,struct,32
"_Vector_const_iterator<AnimSprite_*,std::allocator<AnimSprite_*>_>",struct,8
"_Vector_const_iterator<Attachment_*,std::allocator<Attachment_*>_>",struct,8
"_Vector_const_iterator<Craft_*,std::allocator<Craft_*>_>",struct,8
"_Vector_const_iterator<DistributedObject_*,std::allocator<DistributedObject_*>_>",struct,8
"_Vector_const_iterator<ExplosionClass_*,std::allocator<ExplosionClass_*>_>",struct,8
"_Vector_const_iterator<GameFeature_*,std::allocator<GameFeature_*>_>",struct,8
"_Vector_const_iterator<GameObjectClass_*,std::allocator<GameObjectClass_*>_>",struct,8
"_Vector_const_iterator<GameObject_*,std::allocator<GameObject_*>_>",struct,8
"_Vector_const_iterator<Geizer_*,std::allocator<Geizer_*>_>",struct,8
"_Vector_const_iterator<GridPoint,std::allocator<GridPoint>_>",struct,8
"_Vector_const_iterator<ObjectClassInfo_*,std::allocator<ObjectClassInfo_*>_>",struct,8
"_Vector_const_iterator<OrdnanceClass_*,std::allocator<OrdnanceClass_*>_>",struct,8
"_Vector_const_iterator<PathPoint,std::allocator<PathPoint>_>",struct,8
"_Vector_const_iterator<Player_*,std::allocator<Player_*>_>",struct,8
"_Vector_const_iterator<PortData_*,std::allocator<PortData_*>_>",struct,8
"_Vector_const_iterator<PowerPlant_*,std::allocator<PowerPlant_*>_>",struct,8
"_Vector_const_iterator<RadarItem,std::allocator<RadarItem>_>",struct,8
"_Vector_const_iterator<Scanner_*,std::allocator<Scanner_*>_>",struct,8
"_Vector_const_iterator<ScorePlayer_*,std::allocator<ScorePlayer_*>_>",struct,8
"_Vector_const_iterator<Scrap_*,std::allocator<Scrap_*>_>",struct,8
"_Vector_const_iterator<Server_*,std::allocator<Server_*>_>",struct,8
"_Vector_const_iterator<Session_*,std::allocator<Session_*>_>",struct,8
"_Vector_const_iterator<SpawnPoint_*,std::allocator<SpawnPoint_*>_>",struct,8
"_Vector_const_iterator<Strip_*,std::allocator<Strip_*>_>",struct,8
"_Vector_const_iterator<WeaponClass_*,std::allocator<WeaponClass_*>_>",struct,8
"_Vector_const_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position>_>",struct,8
"_Vector_const_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position>_>",struct,8
"_Vector_const_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position>_>",struct,8
"_Vector_const_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position>_>",struct,8
"_Vector_const_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position>_>",struct,8
"_Vector_iterator<AnimSprite_*,std::allocator<AnimSprite_*>_>",struct,8
"_Vector_iterator<Attachment_*,std::allocator<Attachment_*>_>",struct,8
"_Vector_iterator<Craft_*,std::allocator<Craft_*>_>",struct,8
"_Vector_iterator<DistributedObject_*,std::allocator<DistributedObject_*>_>",struct,8
"_Vector_iterator<ExplosionClass_*,std::allocator<ExplosionClass_*>_>",struct,8
"_Vector_iterator<GameFeature_*,std::allocator<GameFeature_*>_>",struct,8
"_Vector_iterator<GameObjectClass_*,std::allocator<GameObjectClass_*>_>",struct,8
"_Vector_iterator<GameObject_*,std::allocator<GameObject_*>_>",struct,8
"_Vector_iterator<Geizer_*,std::allocator<Geizer_*>_>",struct,8
"_Vector_iterator<GridPoint,std::allocator<GridPoint>_>",struct,8
"_Vector_iterator<ObjectClassInfo_*,std::allocator<ObjectClassInfo_*>_>",struct,8
"_Vector_iterator<OrdnanceClass_*,std::allocator<OrdnanceClass_*>_>",struct,8
"_Vector_iterator<PathPoint,std::allocator<PathPoint>_>",struct,8
"_Vector_iterator<Player_*,std::allocator<Player_*>_>",struct,8
"_Vector_iterator<PortData_*,std::allocator<PortData_*>_>",struct,8
"_Vector_iterator<PowerPlant_*,std::allocator<PowerPlant_*>_>",struct,8
"_Vector_iterator<RadarItem,std::allocator<RadarItem>_>",struct,8
"_Vector_iterator<Scanner_*,std::allocator<Scanner_*>_>",struct,8
"_Vector_iterator<ScorePlayer_*,std::allocator<ScorePlayer_*>_>",struct,8
"_Vector_iterator<Scrap_*,std::allocator<Scrap_*>_>",struct,8
"_Vector_iterator<Server_*,std::allocator<Server_*>_>",struct,8
"_Vector_iterator<Session_*,std::allocator<Session_*>_>",struct,8
"_Vector_iterator<SpawnPoint_*,std::allocator<SpawnPoint_*>_>",struct,8
"_Vector_iterator<Strip_*,std::allocator<Strip_*>_>",struct,8
"_Vector_iterator<WeaponClass_*,std::allocator<WeaponClass_*>_>",struct,8
"_Vector_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position>_>",struct,8
"_Vector_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position>_>",struct,8
"_Vector_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position>_>",struct,8
"_Vector_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position>_>",struct,8
"_Vector_iterator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position>_>",struct,8
"_Vector_val<AnimSprite_*,std::allocator<AnimSprite_*>_>",struct,12
"_Vector_val<Attachment_*,std::allocator<Attachment_*>_>",struct,12
"_Vector_val<Craft_*,std::allocator<Craft_*>_>",struct,12
"_Vector_val<DistributedObject_*,std::allocator<DistributedObject_*>_>",struct,12
"_Vector_val<ExplosionClass_*,std::allocator<ExplosionClass_*>_>",struct,12
"_Vector_val<GameFeature_*,std::allocator<GameFeature_*>_>",struct,12
"_Vector_val<GameObjectClass_*,std::allocator<GameObjectClass_*>_>",struct,12
"_Vector_val<GameObject_*,std::allocator<GameObject_*>_>",struct,12
"_Vector_val<Geizer_*,std::allocator<Geizer_*>_>",struct,12
"_Vector_val<GridPoint,std::allocator<GridPoint>_>",struct,12
"_Vector_val<ObjectClassInfo_*,std::allocator<ObjectClassInfo_*>_>",struct,12
"_Vector_val<OrdnanceClass_*,std::allocator<OrdnanceClass_*>_>",struct,12
"_Vector_val<PathPoint,std::allocator<PathPoint>_>",struct,12
"_Vector_val<Player_*,std::allocator<Player_*>_>",struct,12
"_Vector_val<PortData_*,std::allocator<PortData_*>_>",struct,12
"_Vector_val<PowerPlant_*,std::allocator<PowerPlant_*>_>",struct,12
"_Vector_val<RadarItem,std::allocator<RadarItem>_>",struct,12
"_Vector_val<Scanner_*,std::allocator<Scanner_*>_>",struct,12
"_Vector_val<ScorePlayer_*,std::allocator<ScorePlayer_*>_>",struct,12
"_Vector_val<Scrap_*,std::allocator<Scrap_*>_>",struct,12
"_Vector_val<Server_*,std::allocator<Server_*>_>",struct,12
"_Vector_val<Session_*,std::allocator<Session_*>_>",struct,12
"_Vector_val<SpawnPoint_*,std::allocator<SpawnPoint_*>_>",struct,12
"_Vector_val<Strip_*,std::allocator<Strip_*>_>",struct,12
"_Vector_val<WeaponClass_*,std::allocator<WeaponClass_*>_>",struct,12
"_Vector_val<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position>_>",struct,12
"_Vector_val<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position>_>",struct,12
